target_end_date,target_variable,location,location_name,anomaly
2022-09-17,inc case,MT,Malta,Replaced data source
2022-09-17,inc case,NL,Netherlands,Replaced data source
2022-09-17,inc case,NO,Norway,Replaced data source
2022-09-17,inc case,PL,Poland,Replaced data source
2022-09-17,inc case,PT,Portugal,Replaced data source
2022-09-17,inc case,RO,Romania,Replaced data source
2022-09-17,inc case,SE,Sweden,Replaced data source
2022-09-17,inc case,SI,Slovenia,Replaced data source
2022-09-17,inc case,SK,Slovakia,Replaced data source
2022-09-17,inc death,AT,Austria,Replaced data source
2022-09-17,inc death,BE,Belgium,Replaced data source
2022-09-17,inc death,BG,Bulgaria,Replaced data source
2022-09-17,inc death,CY,Cyprus,Replaced data source
2022-09-17,inc death,CZ,Czechia,Replaced data source
2022-09-17,inc death,DE,Germany,Replaced data source
2022-09-17,inc death,DK,Denmark,Replaced data source
2022-09-17,inc death,EE,Estonia,Replaced data source
2022-09-17,inc death,ES,Spain,Replaced data source
2022-09-17,inc death,FI,Finland,Replaced data source
2022-09-17,inc death,FR,France,Replaced data source
2022-09-17,inc death,GB,United Kingdom,large data revision
2022-09-17,inc death,GR,Greece,Replaced data source
2022-09-17,inc death,HR,Croatia,Replaced data source
2022-09-17,inc death,HU,Hungary,Replaced data source
2022-09-17,inc death,IE,Ireland,Replaced data source
2022-09-17,inc death,IS,Iceland,Replaced data source
2022-09-17,inc death,IT,Italy,Replaced data source
2022-09-17,inc death,LI,Liechtenstein,Replaced data source
2022-09-17,inc death,LT,Lithuania,Replaced data source
2022-09-17,inc death,LU,Luxembourg,Replaced data source
2022-09-17,inc death,LV,Latvia,Replaced data source
2022-09-17,inc death,MT,Malta,Replaced data source
2022-09-17,inc death,NL,Netherlands,Replaced data source
2022-09-17,inc death,NO,Norway,Replaced data source
2022-09-17,inc death,PL,Poland,Replaced data source
2022-09-17,inc death,PT,Portugal,Replaced data source
2022-09-17,inc death,RO,Romania,Replaced data source
2022-09-17,inc death,SE,Sweden,Replaced data source
2022-09-17,inc death,SI,Slovenia,Replaced data source
2022-09-17,inc death,SK,Slovakia,Replaced data source
2022-09-17,inc hosp,BE,Belgium,Replaced data source
2022-09-17,inc hosp,BG,Bulgaria,Replaced data source
2022-09-17,inc hosp,CH,Switzerland,large data revision
2022-09-17,inc hosp,CY,Cyprus,Replaced data source
2022-09-17,inc hosp,CZ,Czechia,Replaced data source
2022-09-17,inc hosp,DE,Germany,Replaced data source
2022-09-17,inc hosp,DK,Denmark,Replaced data source
2022-09-17,inc hosp,EE,Estonia,Replaced data source
2022-09-17,inc hosp,ES,Spain,Replaced data source
2022-09-17,inc hosp,FR,France,Replaced data source
2022-09-17,inc hosp,GB,United Kingdom,large data revision
2022-09-17,inc hosp,GR,Greece,large data revision
2022-09-17,inc hosp,IE,Ireland,Replaced data source
2022-09-17,inc hosp,IT,Italy,Replaced data source
2022-09-17,inc hosp,LI,Liechtenstein,large data revision
2022-09-17,inc hosp,LU,Luxembourg,Replaced data source
2022-09-17,inc hosp,LV,Latvia,large data revision
2022-09-17,inc hosp,MT,Malta,large data revision
2022-09-17,inc hosp,NL,Netherlands,Replaced data source
2022-09-17,inc hosp,NO,Norway,large data revision
2022-09-17,inc hosp,SI,Slovenia,Replaced data source
2022-09-17,inc hosp,SK,Slovakia,large data revision
2022-09-18,inc hosp,BE,Belgium,Replaced data source
2022-09-18,inc hosp,CH,Switzerland,Replaced data source
2022-09-18,inc hosp,CY,Cyprus,Replaced data source
2022-09-18,inc hosp,CZ,Czechia,Replaced data source
2022-09-18,inc hosp,DE,Germany,Replaced data source
2022-09-18,inc hosp,DK,Denmark,Replaced data source
2022-09-18,inc hosp,EE,Estonia,Replaced data source
2022-09-18,inc hosp,ES,Spain,Replaced data source
2022-09-18,inc hosp,FR,France,Replaced data source
2022-09-18,inc hosp,GR,Greece,Replaced data source
2022-09-18,inc hosp,IE,Ireland,Replaced data source
2022-09-18,inc hosp,IT,Italy,Replaced data source
2022-09-18,inc hosp,LI,Liechtenstein,Replaced data source
2022-09-18,inc hosp,LU,Luxembourg,Replaced data source
2022-09-18,inc hosp,LV,Latvia,Replaced data source
2022-09-18,inc hosp,MT,Malta,Replaced data source
2022-09-18,inc hosp,SI,Slovenia,Replaced data source
2022-09-18,inc hosp,SK,Slovakia,Replaced data source
2022-09-19,inc hosp,BE,Belgium,Replaced data source
2022-09-19,inc hosp,CH,Switzerland,Replaced data source
2022-09-19,inc hosp,CZ,Czechia,Replaced data source
2022-09-19,inc hosp,DE,Germany,Replaced data source
2022-09-19,inc hosp,DK,Denmark,Replaced data source
2022-09-19,inc hosp,ES,Spain,Replaced data source
2022-09-19,inc hosp,FR,France,Replaced data source
2022-09-19,inc hosp,IT,Italy,Replaced data source
2022-09-19,inc hosp,NL,Netherlands,Replaced data source
2022-09-20,inc hosp,BE,Belgium,Replaced data source
2022-09-20,inc hosp,CH,Switzerland,Replaced data source
2022-09-20,inc hosp,CZ,Czechia,Replaced data source
2022-09-20,inc hosp,DE,Germany,Replaced data source
2022-09-20,inc hosp,DK,Denmark,Replaced data source
2022-09-20,inc hosp,ES,Spain,Replaced data source
2022-09-20,inc hosp,FR,France,Replaced data source
2022-09-20,inc hosp,IT,Italy,Replaced data source
2022-09-20,inc hosp,NL,Netherlands,Replaced data source
2022-09-21,inc hosp,BE,Belgium,Replaced data source
2022-09-21,inc hosp,CH,Switzerland,Replaced data source
2022-09-21,inc hosp,CZ,Czechia,Replaced data source
2022-09-21,inc hosp,DE,Germany,Replaced data source
2022-09-21,inc hosp,DK,Denmark,Replaced data source
2022-09-21,inc hosp,ES,Spain,Replaced data source
2022-09-21,inc hosp,FR,France,Replaced data source
2022-09-21,inc hosp,IT,Italy,Replaced data source
2022-09-21,inc hosp,NL,Netherlands,Replaced data source
2022-09-22,inc hosp,BE,Belgium,Replaced data source
2022-09-22,inc hosp,CH,Switzerland,Replaced data source
2022-09-22,inc hosp,CZ,Czechia,Replaced data source
2022-09-22,inc hosp,DE,Germany,Replaced data source
2022-09-22,inc hosp,DK,Denmark,Replaced data source
2022-09-22,inc hosp,ES,Spain,Replaced data source
2022-09-22,inc hosp,FR,France,Replaced data source
2022-09-22,inc hosp,IT,Italy,Replaced data source
2022-09-22,inc hosp,NL,Netherlands,Replaced data source
2022-09-23,inc hosp,BE,Belgium,Replaced data source
2022-09-23,inc hosp,CH,Switzerland,Replaced data source
2022-09-23,inc hosp,CZ,Czechia,Replaced data source
2022-09-23,inc hosp,DE,Germany,Replaced data source
2022-09-23,inc hosp,DK,Denmark,Replaced data source
2022-09-23,inc hosp,ES,Spain,Replaced data source
2022-09-23,inc hosp,FR,France,Replaced data source
2022-09-23,inc hosp,IT,Italy,Replaced data source
2022-09-23,inc hosp,NL,Netherlands,Replaced data source
2022-09-24,inc case,AT,Austria,Replaced data source
2022-09-24,inc case,BE,Belgium,Replaced data source
2022-09-24,inc case,BG,Bulgaria,Replaced data source
2022-09-24,inc case,CY,Cyprus,Replaced data source
2022-09-24,inc case,CZ,Czechia,large data revision
2022-09-24,inc case,DE,Germany,Replaced data source
2022-09-24,inc case,DK,Denmark,Replaced data source
2022-09-24,inc case,EE,Estonia,Replaced data source
2022-09-24,inc case,ES,Spain,Replaced data source
2022-09-24,inc case,FI,Finland,Replaced data source
2022-09-24,inc case,FR,France,Replaced data source
2022-09-24,inc case,GR,Greece,Replaced data source
2022-09-24,inc case,HR,Croatia,Replaced data source
2022-09-24,inc case,HU,Hungary,Replaced data source
2022-09-24,inc case,IE,Ireland,Replaced data source
2022-09-24,inc case,IS,Iceland,Replaced data source
2022-09-24,inc case,IT,Italy,Replaced data source
2022-09-24,inc case,LI,Liechtenstein,Replaced data source
2022-09-24,inc case,LT,Lithuania,Replaced data source
2022-09-24,inc case,LU,Luxembourg,Replaced data source
2022-09-24,inc case,LV,Latvia,Replaced data source
2022-09-24,inc case,MT,Malta,Replaced data source
2022-09-24,inc case,NL,Netherlands,Replaced data source
2022-09-24,inc case,NO,Norway,Replaced data source
2022-09-24,inc case,PL,Poland,Replaced data source
2022-09-24,inc case,PT,Portugal,Replaced data source
2022-09-24,inc case,RO,Romania,Replaced data source
2022-09-24,inc case,SE,Sweden,Replaced data source
2022-09-24,inc case,SI,Slovenia,Replaced data source
2022-09-24,inc case,SK,Slovakia,Replaced data source
2022-09-24,inc death,AT,Austria,Replaced data source
2022-09-24,inc death,BE,Belgium,Replaced data source
2022-09-24,inc death,BG,Bulgaria,Replaced data source
2022-09-24,inc death,CY,Cyprus,Replaced data source
2022-09-24,inc death,CZ,Czechia,Replaced data source
2022-09-24,inc death,DE,Germany,Replaced data source
2022-09-24,inc death,DK,Denmark,Replaced data source
2022-09-24,inc death,EE,Estonia,Replaced data source
2022-09-24,inc death,ES,Spain,Replaced data source
2022-09-24,inc death,FI,Finland,Replaced data source
2022-09-24,inc death,FR,France,Replaced data source
2022-09-24,inc death,GB,United Kingdom,large data revision
2022-09-24,inc death,GR,Greece,Replaced data source
2022-09-24,inc death,HR,Croatia,Replaced data source
2022-09-24,inc death,HU,Hungary,Replaced data source
2022-09-24,inc death,IE,Ireland,Replaced data source
2022-09-24,inc death,IS,Iceland,Replaced data source
2022-09-24,inc death,IT,Italy,Replaced data source
2022-09-24,inc death,LI,Liechtenstein,Replaced data source
2022-09-24,inc death,LT,Lithuania,Replaced data source
2022-09-24,inc death,LU,Luxembourg,Replaced data source
2022-09-24,inc death,LV,Latvia,Replaced data source
2022-09-24,inc death,MT,Malta,Replaced data source
2022-09-24,inc death,NL,Netherlands,Replaced data source
2022-09-24,inc death,NO,Norway,Replaced data source
2022-09-24,inc death,PL,Poland,Replaced data source
2022-09-24,inc death,PT,Portugal,Replaced data source
2022-09-24,inc death,RO,Romania,Replaced data source
2022-09-24,inc death,SE,Sweden,Replaced data source
2022-09-24,inc death,SI,Slovenia,Replaced data source
2022-09-24,inc death,SK,Slovakia,Replaced data source
2022-09-24,inc hosp,BE,Belgium,Replaced data source
2022-09-24,inc hosp,BG,Bulgaria,Replaced data source
2022-09-24,inc hosp,CH,Switzerland,large data revision
2022-09-24,inc hosp,CY,Cyprus,Replaced data source
2022-09-24,inc hosp,CZ,Czechia,Replaced data source
2022-09-24,inc hosp,DE,Germany,Replaced data source
2022-09-24,inc hosp,DK,Denmark,Replaced data source
2022-09-24,inc hosp,EE,Estonia,Replaced data source
2022-09-24,inc hosp,ES,Spain,Replaced data source
2022-09-24,inc hosp,FR,France,Replaced data source
2022-09-24,inc hosp,GR,Greece,large data revision
2022-09-24,inc hosp,IE,Ireland,Replaced data source
2022-09-24,inc hosp,IT,Italy,Replaced data source
2022-09-24,inc hosp,LI,Liechtenstein,Replaced data source
2022-09-24,inc hosp,LU,Luxembourg,Replaced data source
2022-09-24,inc hosp,LV,Latvia,large data revision
2022-09-24,inc hosp,MT,Malta,large data revision
2022-09-24,inc hosp,NL,Netherlands,Replaced data source
2022-09-24,inc hosp,NO,Norway,large data revision
2022-09-24,inc hosp,SI,Slovenia,Replaced data source
2022-09-24,inc hosp,SK,Slovakia,large data revision
2022-09-25,inc hosp,BE,Belgium,Replaced data source
2022-09-25,inc hosp,CH,Switzerland,Replaced data source
2022-09-25,inc hosp,CY,Cyprus,Replaced data source
2022-09-25,inc hosp,CZ,Czechia,Replaced data source
2022-09-25,inc hosp,DE,Germany,Replaced data source
2022-09-25,inc hosp,DK,Denmark,Replaced data source
2022-09-25,inc hosp,EE,Estonia,Replaced data source
2022-09-25,inc hosp,ES,Spain,Replaced data source
2022-09-25,inc hosp,FR,France,Replaced data source
2022-09-25,inc hosp,GR,Greece,Replaced data source
2022-09-25,inc hosp,IE,Ireland,Replaced data source
2022-09-25,inc hosp,IT,Italy,Replaced data source
2022-09-25,inc hosp,LI,Liechtenstein,Replaced data source
2022-09-25,inc hosp,LU,Luxembourg,Replaced data source
2022-09-25,inc hosp,LV,Latvia,Replaced data source
2022-09-25,inc hosp,MT,Malta,Replaced data source
2022-09-25,inc hosp,SI,Slovenia,Replaced data source
2022-09-25,inc hosp,SK,Slovakia,Replaced data source
2022-09-26,inc hosp,BE,Belgium,Replaced data source
2022-09-26,inc hosp,CH,Switzerland,Replaced data source
2022-09-26,inc hosp,CZ,Czechia,Replaced data source
2022-09-26,inc hosp,DE,Germany,Replaced data source
2022-09-26,inc hosp,DK,Denmark,Replaced data source
2022-09-26,inc hosp,ES,Spain,Replaced data source
2022-09-26,inc hosp,FR,France,Replaced data source
2022-09-26,inc hosp,IT,Italy,Replaced data source
2022-09-26,inc hosp,NL,Netherlands,Replaced data source
2022-09-27,inc hosp,BE,Belgium,Replaced data source
2022-09-27,inc hosp,CH,Switzerland,Replaced data source
2022-09-27,inc hosp,CZ,Czechia,Replaced data source
2022-09-27,inc hosp,DE,Germany,Replaced data source
2022-09-27,inc hosp,DK,Denmark,Replaced data source
2022-09-27,inc hosp,ES,Spain,Replaced data source
2022-09-27,inc hosp,FR,France,Replaced data source
2022-09-27,inc hosp,IT,Italy,Replaced data source
2022-09-27,inc hosp,NL,Netherlands,Replaced data source
2022-09-28,inc hosp,BE,Belgium,Replaced data source
2022-09-28,inc hosp,CH,Switzerland,Replaced data source
2022-09-28,inc hosp,CZ,Czechia,Replaced data source
2022-09-28,inc hosp,DE,Germany,Replaced data source
2022-09-28,inc hosp,DK,Denmark,Replaced data source
2022-09-28,inc hosp,ES,Spain,Replaced data source
2022-09-28,inc hosp,FR,France,Replaced data source
2022-09-28,inc hosp,IT,Italy,Replaced data source
2022-09-28,inc hosp,NL,Netherlands,Replaced data source
2022-09-29,inc hosp,BE,Belgium,Replaced data source
2022-09-29,inc hosp,CH,Switzerland,Replaced data source
2022-09-29,inc hosp,CZ,Czechia,Replaced data source
2022-09-29,inc hosp,DE,Germany,Replaced data source
2022-09-29,inc hosp,DK,Denmark,Replaced data source
2022-09-29,inc hosp,ES,Spain,Replaced data source
2022-09-29,inc hosp,FR,France,Replaced data source
2022-09-29,inc hosp,IT,Italy,Replaced data source
2022-09-29,inc hosp,NL,Netherlands,Replaced data source
2022-09-30,inc hosp,BE,Belgium,Replaced data source
2022-09-30,inc hosp,CH,Switzerland,Replaced data source
2022-09-30,inc hosp,CZ,Czechia,Replaced data source
2022-09-30,inc hosp,DE,Germany,Replaced data source
2022-09-30,inc hosp,DK,Denmark,Replaced data source
2022-09-30,inc hosp,ES,Spain,Replaced data source
2022-09-30,inc hosp,FR,France,Replaced data source
2022-09-30,inc hosp,IT,Italy,Replaced data source
2022-09-30,inc hosp,NL,Netherlands,Replaced data source
2022-10-01,inc case,AT,Austria,Replaced data source
2022-10-01,inc case,BE,Belgium,Replaced data source
2022-10-01,inc case,BG,Bulgaria,Replaced data source
2022-10-01,inc case,CY,Cyprus,Replaced data source
2022-10-01,inc case,CZ,Czechia,large data revision
2022-10-01,inc case,DE,Germany,large data revision
2022-10-01,inc case,DK,Denmark,Replaced data source
2022-10-01,inc case,EE,Estonia,Replaced data source
2022-10-01,inc case,ES,Spain,Replaced data source
2022-10-01,inc case,FI,Finland,Replaced data source
2022-10-01,inc case,FR,France,Replaced data source
2022-10-01,inc case,GR,Greece,Replaced data source
2022-10-01,inc case,HR,Croatia,Replaced data source
2022-10-01,inc case,HU,Hungary,Replaced data source
2022-10-01,inc case,IE,Ireland,Replaced data source
2022-10-01,inc case,IS,Iceland,Replaced data source
2022-10-01,inc case,IT,Italy,Replaced data source
2022-10-01,inc case,LI,Liechtenstein,Replaced data source
2022-10-01,inc case,LT,Lithuania,Replaced data source
2022-10-01,inc case,LU,Luxembourg,Replaced data source
2022-10-01,inc case,LV,Latvia,Replaced data source
2022-10-01,inc case,MT,Malta,Replaced data source
2022-10-01,inc case,NL,Netherlands,Replaced data source
2022-10-01,inc case,NO,Norway,Replaced data source
2022-10-01,inc case,PL,Poland,Replaced data source
2022-10-01,inc case,PT,Portugal,Replaced data source
2022-10-01,inc case,RO,Romania,Replaced data source
2022-10-01,inc case,SE,Sweden,Replaced data source
2022-10-01,inc case,SI,Slovenia,Replaced data source
2022-10-01,inc case,SK,Slovakia,Replaced data source
2022-10-01,inc death,AT,Austria,Replaced data source
2022-10-01,inc death,BE,Belgium,Replaced data source
2022-10-01,inc death,BG,Bulgaria,Replaced data source
2022-10-01,inc death,CY,Cyprus,Replaced data source
2022-10-01,inc death,CZ,Czechia,Replaced data source
2022-10-01,inc death,DE,Germany,Replaced data source
2022-10-01,inc death,DK,Denmark,Replaced data source
2022-10-01,inc death,EE,Estonia,Replaced data source
2022-10-01,inc death,ES,Spain,Replaced data source
2022-10-01,inc death,FI,Finland,Replaced data source
2022-10-01,inc death,FR,France,Replaced data source
2022-10-01,inc death,GB,United Kingdom,large data revision
2022-10-01,inc death,GR,Greece,Replaced data source
2022-10-01,inc death,HR,Croatia,Replaced data source
2022-10-01,inc death,HU,Hungary,Replaced data source
2022-10-01,inc death,IE,Ireland,Replaced data source
2022-10-01,inc death,IS,Iceland,Replaced data source
2022-10-01,inc death,IT,Italy,Replaced data source
2022-10-01,inc death,LI,Liechtenstein,Replaced data source
2022-10-01,inc death,LT,Lithuania,Replaced data source
2022-10-01,inc death,LU,Luxembourg,Replaced data source
2022-10-01,inc death,LV,Latvia,Replaced data source
2022-10-01,inc death,MT,Malta,Replaced data source
2022-10-01,inc death,NL,Netherlands,Replaced data source
2022-10-01,inc death,NO,Norway,Replaced data source
2022-10-01,inc death,PL,Poland,Replaced data source
2022-10-01,inc death,PT,Portugal,Replaced data source
2022-10-01,inc death,RO,Romania,Replaced data source
2022-10-01,inc death,SE,Sweden,Replaced data source
2022-10-01,inc death,SI,Slovenia,Replaced data source
2022-10-01,inc death,SK,Slovakia,Replaced data source
2022-10-01,inc hosp,BE,Belgium,Replaced data source
2022-10-01,inc hosp,BG,Bulgaria,Replaced data source
2022-10-01,inc hosp,CH,Switzerland,large data revision
2022-10-01,inc hosp,CY,Cyprus,Replaced data source
2022-10-01,inc hosp,CZ,Czechia,Replaced data source
2022-10-01,inc hosp,DE,Germany,Replaced data source
2022-10-01,inc hosp,DK,Denmark,Replaced data source
2022-10-01,inc hosp,EE,Estonia,Replaced data source
2022-10-01,inc hosp,ES,Spain,Replaced data source
2022-10-01,inc hosp,FR,France,Replaced data source
