model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USyd-OneModelMan,inc death,2,BE,0.71,NA,NA,NA,NA,22,1,Belgium
epiforecasts-EpiNow2,inc death,2,BE,1.14,0.56,0.58,0.96,0.32,24,1,Belgium
EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.96,1,0.08,24,1,Belgium
EuroCOVIDhub-ensemble,inc death,3,BE,0.54,0.37,0.79,0.96,0.12,24,1,Belgium
IEM_Health-CovidProject,inc death,3,BE,0.99,0.6,0.29,0.83,0.13,24,1,Belgium
ILM-EKF,inc death,3,BE,0.77,0.55,0.75,1,0.25,24,1,Belgium
Karlen-pypm,inc death,3,BE,0.36,0.78,0.33,1,0,6,1,Belgium
LANL-GrowthRate,inc death,3,BE,0.84,0.47,0.43,0.74,-0.17,23,1,Belgium
MUNI-ARIMA,inc death,3,BE,0.53,0.66,0.73,1,-0.09,15,1,Belgium
RobertWalraven-ESG,inc death,3,BE,0.66,0.39,0.79,1,-0.07,24,1,Belgium
UMass-MechBayes,inc death,3,BE,0.49,0.33,0.52,1,-0.18,21,1,Belgium
USC-SIkJalpha,inc death,3,BE,0.78,0.5,0.38,0.46,0.41,24,1,Belgium
USyd-OneModelMan,inc death,3,BE,0.7,NA,NA,NA,NA,21,1,Belgium
epiforecasts-EpiNow2,inc death,3,BE,1.11,0.58,0.52,0.91,0.34,23,1,Belgium
EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.1,23,1,Belgium
EuroCOVIDhub-ensemble,inc death,4,BE,0.56,0.37,0.65,1,0.17,23,1,Belgium
IEM_Health-CovidProject,inc death,4,BE,1.12,0.66,0.35,0.78,0.21,23,1,Belgium
ILM-EKF,inc death,4,BE,0.98,0.62,0.57,1,0.3,23,1,Belgium
Karlen-pypm,inc death,4,BE,0.65,1.47,0.2,0.8,0.07,5,1,Belgium
LANL-GrowthRate,inc death,4,BE,0.68,0.48,0.41,0.68,-0.08,22,1,Belgium
MUNI-ARIMA,inc death,4,BE,0.44,0.7,0.86,1,-0.08,14,1,Belgium
RobertWalraven-ESG,inc death,4,BE,0.62,0.36,0.78,1,-0.1,23,1,Belgium
UMass-MechBayes,inc death,4,BE,0.28,0.27,0.7,1,-0.2,20,1,Belgium
USC-SIkJalpha,inc death,4,BE,0.68,0.42,0.3,0.61,0.17,23,1,Belgium
USyd-OneModelMan,inc death,4,BE,0.82,NA,NA,NA,NA,20,1,Belgium
epiforecasts-EpiNow2,inc death,4,BE,1.18,0.67,0.45,1,0.27,22,1,Belgium
LANL-GrowthRate,inc death,5,BE,NA,NA,0.14,0.67,0.03,21,1,Belgium
USC-SIkJalpha,inc death,5,BE,NA,NA,0.27,0.45,0.22,22,1,Belgium
EuroCOVIDhub-baseline,inc hosp,1,BE,1,1,0.67,1,-0.48,6,1,Belgium
Karlen-pypm,inc hosp,1,BE,0.55,0.47,0.5,1,-0.6,4,1,Belgium
EuroCOVIDhub-baseline,inc case,1,BG,1,1,0.31,0.96,0.07,26,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,1,BG,0.58,0.55,0.73,1,-0.07,26,1,Bulgaria
IEM_Health-CovidProject,inc case,1,BG,1.17,0.96,0.38,0.88,0.06,26,1,Bulgaria
ILM-EKF,inc case,1,BG,0.99,1.06,0.5,0.88,0,26,1,Bulgaria
Karlen-pypm,inc case,1,BG,1.08,1.41,0.5,1,0.19,8,1,Bulgaria
LANL-GrowthRate,inc case,1,BG,0.53,0.6,0.8,1,-0.33,25,1,Bulgaria
MUNI-ARIMA,inc case,1,BG,0.28,0.54,0.72,0.94,-0,18,1,Bulgaria
RobertWalraven-ESG,inc case,1,BG,0.88,1.1,0.46,0.69,-0.46,26,1,Bulgaria
SDSC_ISG-TrendModel,inc case,1,BG,0.41,NA,NA,NA,NA,23,1,Bulgaria
USC-SIkJalpha,inc case,1,BG,0.87,0.94,0.38,0.58,0.01,26,1,Bulgaria
UVA-Ensemble,inc case,1,BG,1.61,NA,0.4,0.72,NA,25,1,Bulgaria
epiforecasts-EpiNow2,inc case,1,BG,0.54,0.54,0.69,1,0.08,26,1,Bulgaria
EuroCOVIDhub-baseline,inc case,2,BG,1,1,0.36,0.8,0.11,25,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,2,BG,0.76,0.63,0.6,0.84,0.02,25,1,Bulgaria
IEM_Health-CovidProject,inc case,2,BG,1.17,1.07,0.32,0.68,0.13,25,1,Bulgaria
ILM-EKF,inc case,2,BG,1.19,1.2,0.4,0.8,-0.02,25,1,Bulgaria
Karlen-pypm,inc case,2,BG,1.41,1.65,0.14,0.71,0.04,7,1,Bulgaria
LANL-GrowthRate,inc case,2,BG,0.46,0.51,0.62,0.92,-0.22,24,1,Bulgaria
MUNI-ARIMA,inc case,2,BG,0.24,0.46,0.76,1,-0.13,17,1,Bulgaria
RobertWalraven-ESG,inc case,2,BG,0.83,1.05,0.44,0.56,-0.59,25,1,Bulgaria
USC-SIkJalpha,inc case,2,BG,0.59,0.77,0.4,0.48,-0.02,25,1,Bulgaria
UVA-Ensemble,inc case,2,BG,1.16,NA,0.46,0.67,NA,24,1,Bulgaria
epiforecasts-EpiNow2,inc case,2,BG,0.8,0.81,0.52,0.96,0.02,25,1,Bulgaria
EuroCOVIDhub-baseline,inc case,3,BG,1,1,0.33,0.79,0.12,24,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,3,BG,0.87,0.77,0.42,0.92,0.06,24,1,Bulgaria
IEM_Health-CovidProject,inc case,3,BG,1.34,1.25,0.29,0.54,0.14,24,1,Bulgaria
ILM-EKF,inc case,3,BG,1.32,1.29,0.46,0.71,-0.03,24,1,Bulgaria
Karlen-pypm,inc case,3,BG,1.72,1.86,0,0.67,-0.15,6,1,Bulgaria
LANL-GrowthRate,inc case,3,BG,0.6,0.62,0.65,0.87,-0.11,23,1,Bulgaria
MUNI-ARIMA,inc case,3,BG,0.22,0.46,0.8,1,-0.27,15,1,Bulgaria
RobertWalraven-ESG,inc case,3,BG,0.8,1.14,0.42,0.58,-0.6,24,1,Bulgaria
USC-SIkJalpha,inc case,3,BG,0.56,0.74,0.38,0.38,-0.09,24,1,Bulgaria
UVA-Ensemble,inc case,3,BG,0.88,NA,0.41,0.55,NA,22,1,Bulgaria
epiforecasts-EpiNow2,inc case,3,BG,1.22,1.37,0.5,0.83,-0.02,24,1,Bulgaria
EuroCOVIDhub-baseline,inc case,4,BG,1,1,0.35,0.74,0.14,23,1,Bulgaria
EuroCOVIDhub-ensemble,inc case,4,BG,1.05,0.95,0.35,0.91,0.09,23,1,Bulgaria
IEM_Health-CovidProject,inc case,4,BG,1.58,1.45,0.22,0.39,0.11,23,1,Bulgaria
ILM-EKF,inc case,4,BG,1.55,1.36,0.39,0.74,-0.08,23,1,Bulgaria
Karlen-pypm,inc case,4,BG,1.79,1.76,0.2,0.8,-0.36,5,1,Bulgaria
LANL-GrowthRate,inc case,4,BG,0.76,0.76,0.41,0.82,-0.04,22,1,Bulgaria
MUNI-ARIMA,inc case,4,BG,0.28,0.58,0.71,1,-0.32,14,1,Bulgaria
RobertWalraven-ESG,inc case,4,BG,0.8,1.25,0.48,0.61,-0.6,23,1,Bulgaria
USC-SIkJalpha,inc case,4,BG,0.61,0.79,0.39,0.39,-0.12,23,1,Bulgaria
UVA-Ensemble,inc case,4,BG,0.72,NA,0.3,0.4,NA,20,1,Bulgaria
epiforecasts-EpiNow2,inc case,4,BG,1.7,1.96,0.43,0.78,-0.1,23,1,Bulgaria
LANL-GrowthRate,inc case,5,BG,NA,NA,0.24,0.81,0.12,21,1,Bulgaria
USC-SIkJalpha,inc case,5,BG,NA,NA,0.36,0.36,-0.22,22,1,Bulgaria
EuroCOVIDhub-baseline,inc death,1,BG,1,1,0.19,0.96,0.12,26,1,Bulgaria
EuroCOVIDhub-ensemble,inc death,1,BG,0.56,0.56,0.58,1,-0.1,26,1,Bulgaria
IEM_Health-CovidProject,inc death,1,BG,1.08,0.99,0.54,0.92,-0.11,26,1,Bulgaria
ILM-EKF,inc death,1,BG,0.68,0.71,0.92,1,0.02,26,1,Bulgaria
Karlen-pypm,inc death,1,BG,0.08,0.45,0.88,1,0.04,8,1,Bulgaria
LANL-GrowthRate,inc death,1,BG,1.07,0.88,0.2,0.72,-0.36,25,1,Bulgaria
MUNI-ARIMA,inc death,1,BG,0.51,0.79,0.44,1,0.1,18,1,Bulgaria
RobertWalraven-ESG,inc death,1,BG,0.78,0.76,0.35,0.77,-0.47,26,1,Bulgaria
SDSC_ISG-TrendModel,inc death,1,BG,0.7,NA,NA,NA,NA,23,1,Bulgaria
UMass-MechBayes,inc death,1,BG,0.37,0.57,0.65,0.96,-0.2,23,1,Bulgaria
USC-SIkJalpha,inc death,1,BG,0.74,0.69,0.31,0.42,0.03,26,1,Bulgaria
USyd-OneModelMan,inc death,1,BG,0.66,NA,NA,NA,NA,23,1,Bulgaria
epiforecasts-EpiNow2,inc death,1,BG,1.03,0.8,0.46,0.96,-0.06,26,1,Bulgaria
EuroCOVIDhub-baseline,inc death,2,BG,1,1,0.28,0.92,0.12,25,1,Bulgaria
EuroCOVIDhub-ensemble,inc death,2,BG,0.43,0.47,0.76,0.96,-0.05,25,1,Bulgaria
IEM_Health-CovidProject,inc death,2,BG,0.98,0.99,0.52,0.84,0.03,25,1,Bulgaria
ILM-EKF,inc death,2,BG,0.64,0.6,0.8,1,0.02,25,1,Bulgaria
Karlen-pypm,inc death,2,BG,0.16,0.36,0.71,1,0.06,7,1,Bulgaria
LANL-GrowthRate,inc death,2,BG,1.11,0.91,0.17,0.71,-0.48,24,1,Bulgaria
MUNI-ARIMA,inc death,2,BG,0.44,0.82,0.47,1,0.07,17,1,Bulgaria
RobertWalraven-ESG,inc death,2,BG,0.57,0.64,0.48,0.76,-0.39,25,1,Bulgaria
UMass-MechBayes,inc death,2,BG,0.26,0.42,0.64,0.91,-0.22,22,1,Bulgaria
USC-SIkJalpha,inc death,2,BG,0.48,0.51,0.24,0.48,0.04,25,1,Bulgaria
USyd-OneModelMan,inc death,2,BG,0.6,NA,NA,NA,NA,22,1,Bulgaria
epiforecasts-EpiNow2,inc death,2,BG,0.81,0.63,0.64,0.92,0.02,25,1,Bulgaria
EuroCOVIDhub-baseline,inc death,3,BG,1,1,0.33,0.88,0.14,24,1,Bulgaria
EuroCOVIDhub-ensemble,inc death,3,BG,0.56,0.53,0.62,0.96,-0.01,24,1,Bulgaria
IEM_Health-CovidProject,inc death,3,BG,1.04,1.08,0.54,0.88,0.12,24,1,Bulgaria
ILM-EKF,inc death,3,BG,0.95,0.71,0.58,0.96,-0.03,24,1,Bulgaria
Karlen-pypm,inc death,3,BG,0.29,0.37,0.83,1,-0.02,6,1,Bulgaria
LANL-GrowthRate,inc death,3,BG,1,0.94,0.35,0.7,-0.42,23,1,Bulgaria
MUNI-ARIMA,inc death,3,BG,0.47,0.87,0.6,1,-0.07,15,1,Bulgaria
RobertWalraven-ESG,inc death,3,BG,0.54,0.62,0.46,0.67,-0.37,24,1,Bulgaria
UMass-MechBayes,inc death,3,BG,0.31,0.49,0.33,0.81,-0.29,21,1,Bulgaria
USC-SIkJalpha,inc death,3,BG,0.45,0.5,0.38,0.54,-0.06,24,1,Bulgaria
USyd-OneModelMan,inc death,3,BG,0.59,NA,NA,NA,NA,21,1,Bulgaria
epiforecasts-EpiNow2,inc death,3,BG,1.01,0.73,0.67,0.96,0.01,24,1,Bulgaria
EuroCOVIDhub-baseline,inc death,4,BG,1,1,0.35,0.78,0.2,23,1,Bulgaria
EuroCOVIDhub-ensemble,inc death,4,BG,0.75,0.65,0.61,0.87,-0,23,1,Bulgaria
IEM_Health-CovidProject,inc death,4,BG,1.28,1.28,0.48,0.78,0.18,23,1,Bulgaria
ILM-EKF,inc death,4,BG,1.22,0.87,0.52,0.96,-0.1,23,1,Bulgaria
Karlen-pypm,inc death,4,BG,0.51,0.51,0.4,1,-0.26,5,1,Bulgaria
LANL-GrowthRate,inc death,4,BG,0.81,0.84,0.27,0.73,-0.43,22,1,Bulgaria
MUNI-ARIMA,inc death,4,BG,0.4,0.95,0.64,0.86,-0.1,14,1,Bulgaria
RobertWalraven-ESG,inc death,4,BG,0.53,0.65,0.52,0.65,-0.3,23,1,Bulgaria
UMass-MechBayes,inc death,4,BG,0.32,0.55,0.3,0.75,-0.27,20,1,Bulgaria
USC-SIkJalpha,inc death,4,BG,0.53,0.64,0.35,0.48,-0.1,23,1,Bulgaria
USyd-OneModelMan,inc death,4,BG,0.57,NA,NA,NA,NA,20,1,Bulgaria
epiforecasts-EpiNow2,inc death,4,BG,1.12,0.9,0.61,1,-0.07,23,1,Bulgaria
LANL-GrowthRate,inc death,5,BG,NA,NA,0.33,0.76,-0.21,21,1,Bulgaria
USC-SIkJalpha,inc death,5,BG,NA,NA,0.36,0.55,-0.21,22,1,Bulgaria
EuroCOVIDhub-baseline,inc case,1,CH,1,1,0.27,1,-0.03,26,1,Switzerland
EuroCOVIDhub-ensemble,inc case,1,CH,0.88,0.95,0.54,1,-0.04,26,1,Switzerland
IEM_Health-CovidProject,inc case,1,CH,1.26,1.36,0.31,0.73,0.08,26,1,Switzerland
ILM-EKF,inc case,1,CH,1.22,1.22,0.35,0.85,0.11,26,1,Switzerland
Karlen-pypm,inc case,1,CH,3.39,2.15,0.25,0.88,0.44,8,1,Switzerland
LANL-GrowthRate,inc case,1,CH,1.23,1.35,0.64,0.88,-0.27,25,1,Switzerland
MUNI-ARIMA,inc case,1,CH,1.64,1.55,0.39,0.67,0.17,18,1,Switzerland
RobertWalraven-ESG,inc case,1,CH,1.24,1.23,0.38,0.77,-0.29,26,1,Switzerland
SDSC_ISG-TrendModel,inc case,1,CH,1.06,NA,NA,NA,NA,23,1,Switzerland
USC-SIkJalpha,inc case,1,CH,0.99,1.05,0.27,0.62,-0.12,26,1,Switzerland
UVA-Ensemble,inc case,1,CH,2.84,NA,0.16,0.72,NA,25,1,Switzerland
epiforecasts-EpiNow2,inc case,1,CH,1.5,1.8,0.6,0.92,0.09,25,1,Switzerland
EuroCOVIDhub-baseline,inc case,2,CH,1,1,0.2,1,-0.08,25,1,Switzerland
EuroCOVIDhub-ensemble,inc case,2,CH,0.86,1.12,0.48,0.88,-0.02,25,1,Switzerland
IEM_Health-CovidProject,inc case,2,CH,1.26,1.51,0.28,0.6,0.12,25,1,Switzerland
ILM-EKF,inc case,2,CH,1.2,1.36,0.4,0.84,0.13,25,1,Switzerland
Karlen-pypm,inc case,2,CH,5.61,3.38,0.29,0.29,0.39,7,1,Switzerland
LANL-GrowthRate,inc case,2,CH,0.94,1.1,0.46,0.83,-0.22,24,1,Switzerland
MUNI-ARIMA,inc case,2,CH,1.58,1.41,0.24,0.76,0.05,17,1,Switzerland
RobertWalraven-ESG,inc case,2,CH,1.1,1.21,0.32,0.68,-0.43,25,1,Switzerland
USC-SIkJalpha,inc case,2,CH,1.15,1.73,0.36,0.4,-0.15,25,1,Switzerland
UVA-Ensemble,inc case,2,CH,1.51,NA,0.33,0.58,NA,24,1,Switzerland
epiforecasts-EpiNow2,inc case,2,CH,1.91,2.45,0.5,0.88,0.08,24,1,Switzerland
EuroCOVIDhub-baseline,inc case,3,CH,1,1,0.25,1,-0.12,24,1,Switzerland
EuroCOVIDhub-ensemble,inc case,3,CH,0.8,0.96,0.5,0.79,-0.02,24,1,Switzerland
IEM_Health-CovidProject,inc case,3,CH,1.05,1.3,0.33,0.58,0.08,24,1,Switzerland
ILM-EKF,inc case,3,CH,1.02,1.14,0.42,0.88,0.14,24,1,Switzerland
Karlen-pypm,inc case,3,CH,6.24,4.07,0,0.33,0.31,6,1,Switzerland
LANL-GrowthRate,inc case,3,CH,0.9,1.05,0.3,0.74,-0.23,23,1,Switzerland
MUNI-ARIMA,inc case,3,CH,1.5,1.38,0.27,0.87,-0.06,15,1,Switzerland
RobertWalraven-ESG,inc case,3,CH,1.03,1.23,0.29,0.67,-0.6,24,1,Switzerland
USC-SIkJalpha,inc case,3,CH,1.28,2.15,0.38,0.46,-0.28,24,1,Switzerland
UVA-Ensemble,inc case,3,CH,1.41,NA,0.18,0.55,NA,22,1,Switzerland
epiforecasts-EpiNow2,inc case,3,CH,2.38,2.86,0.3,0.87,0.1,23,1,Switzerland
EuroCOVIDhub-baseline,inc case,4,CH,1,1,0.3,1,-0.08,23,1,Switzerland
EuroCOVIDhub-ensemble,inc case,4,CH,0.75,0.81,0.43,0.87,-0.07,23,1,Switzerland
IEM_Health-CovidProject,inc case,4,CH,1.02,1.08,0.26,0.52,0,23,1,Switzerland
ILM-EKF,inc case,4,CH,1.12,1.27,0.35,0.83,0.13,23,1,Switzerland
Karlen-pypm,inc case,4,CH,4.72,3.06,0.2,0.4,0.26,5,1,Switzerland
LANL-GrowthRate,inc case,4,CH,0.88,1.12,0.32,0.68,-0.19,22,1,Switzerland
MUNI-ARIMA,inc case,4,CH,1.51,1.47,0.36,0.93,-0.1,14,1,Switzerland
RobertWalraven-ESG,inc case,4,CH,1,1.38,0.39,0.65,-0.62,23,1,Switzerland
USC-SIkJalpha,inc case,4,CH,0.68,1,0.35,0.39,-0.41,23,1,Switzerland
UVA-Ensemble,inc case,4,CH,1.14,NA,0.1,0.55,NA,20,1,Switzerland
epiforecasts-EpiNow2,inc case,4,CH,1.94,2.31,0.36,0.86,0.09,22,1,Switzerland
LANL-GrowthRate,inc case,5,CH,NA,NA,0.29,0.67,-0.15,21,1,Switzerland
USC-SIkJalpha,inc case,5,CH,NA,NA,0.27,0.45,-0.34,22,1,Switzerland
EuroCOVIDhub-baseline,inc death,1,CH,1,1,0.69,1,0.1,26,1,Switzerland
EuroCOVIDhub-ensemble,inc death,1,CH,0.85,0.69,0.46,0.88,0.26,26,1,Switzerland
IEM_Health-CovidProject,inc death,1,CH,0.81,0.75,0.5,0.81,0.23,26,1,Switzerland
ILM-EKF,inc death,1,CH,1.04,1.15,0.65,0.96,0.35,26,1,Switzerland
Karlen-pypm,inc death,1,CH,0.44,0.51,0.38,1,-0.36,8,1,Switzerland
LANL-GrowthRate,inc death,1,CH,1.02,1.04,0.28,0.72,0.23,25,1,Switzerland
MUNI-ARIMA,inc death,1,CH,0.95,1.17,0.39,0.89,0.11,18,1,Switzerland
RobertWalraven-ESG,inc death,1,CH,0.6,0.57,0.73,1,-0.07,26,1,Switzerland
SDSC_ISG-TrendModel,inc death,1,CH,1.05,NA,NA,NA,NA,23,1,Switzerland
UMass-MechBayes,inc death,1,CH,1.03,0.97,0.32,0.86,0.47,22,1,Switzerland
USC-SIkJalpha,inc death,1,CH,0.89,0.84,0.46,0.58,0.27,26,1,Switzerland
USyd-OneModelMan,inc death,1,CH,1.26,NA,NA,NA,NA,23,1,Switzerland
epiforecasts-EpiNow2,inc death,1,CH,1.27,1.19,0.42,0.92,0.44,24,1,Switzerland
EuroCOVIDhub-baseline,inc death,2,CH,1,1,1,1,0.09,25,1,Switzerland
EuroCOVIDhub-ensemble,inc death,2,CH,0.95,0.56,0.56,0.96,0.3,25,1,Switzerland
IEM_Health-CovidProject,inc death,2,CH,1.01,0.74,0.44,0.8,0.2,25,1,Switzerland
ILM-EKF,inc death,2,CH,1.57,1.14,0.6,0.96,0.41,25,1,Switzerland
Karlen-pypm,inc death,2,CH,0.57,0.67,0.43,0.86,-0.11,7,1,Switzerland
LANL-GrowthRate,inc death,2,CH,1.15,0.91,0.29,0.58,0.33,24,1,Switzerland
MUNI-ARIMA,inc death,2,CH,0.92,0.85,0.65,1,0.09,17,1,Switzerland
RobertWalraven-ESG,inc death,2,CH,0.57,0.47,0.84,1,-0.11,25,1,Switzerland
UMass-MechBayes,inc death,2,CH,1.08,0.67,0.38,0.9,0.49,21,1,Switzerland
USC-SIkJalpha,inc death,2,CH,1.06,0.66,0.36,0.52,0.33,25,1,Switzerland
USyd-OneModelMan,inc death,2,CH,1.64,NA,NA,NA,NA,22,1,Switzerland
epiforecasts-EpiNow2,inc death,2,CH,2.07,1.76,0.3,0.91,0.5,23,1,Switzerland
EuroCOVIDhub-baseline,inc death,3,CH,1,1,1,1,0.08,24,1,Switzerland
EuroCOVIDhub-ensemble,inc death,3,CH,0.87,0.57,0.62,0.96,0.31,24,1,Switzerland
IEM_Health-CovidProject,inc death,3,CH,1.21,0.84,0.33,0.92,0.17,24,1,Switzerland
ILM-EKF,inc death,3,CH,1.35,1.3,0.54,0.92,0.42,24,1,Switzerland
Karlen-pypm,inc death,3,CH,0.99,0.95,0.33,0.67,0.08,6,1,Switzerland
LANL-GrowthRate,inc death,3,CH,1.15,0.91,0.3,0.57,0.31,23,1,Switzerland
MUNI-ARIMA,inc death,3,CH,0.93,0.96,0.8,1,0.03,15,1,Switzerland
RobertWalraven-ESG,inc death,3,CH,0.54,0.44,0.88,1,-0.14,24,1,Switzerland
UMass-MechBayes,inc death,3,CH,0.85,0.57,0.45,1,0.35,20,1,Switzerland
USC-SIkJalpha,inc death,3,CH,0.84,0.54,0.33,0.54,0.24,24,1,Switzerland
USyd-OneModelMan,inc death,3,CH,1.46,NA,NA,NA,NA,21,1,Switzerland
epiforecasts-EpiNow2,inc death,3,CH,3.22,3.36,0.32,0.91,0.47,22,1,Switzerland
EuroCOVIDhub-baseline,inc death,4,CH,1,1,1,1,0.1,23,1,Switzerland
EuroCOVIDhub-ensemble,inc death,4,CH,0.91,0.61,0.48,0.91,0.28,23,1,Switzerland
IEM_Health-CovidProject,inc death,4,CH,1.26,0.89,0.26,0.87,0.15,23,1,Switzerland
ILM-EKF,inc death,4,CH,2.23,1.56,0.39,0.96,0.43,23,1,Switzerland
Karlen-pypm,inc death,4,CH,1.5,1.13,0,0.6,0.16,5,1,Switzerland
LANL-GrowthRate,inc death,4,CH,1.17,0.91,0.27,0.59,0.33,22,1,Switzerland
MUNI-ARIMA,inc death,4,CH,0.97,1.02,0.86,1,-0,14,1,Switzerland
RobertWalraven-ESG,inc death,4,CH,0.59,0.46,0.83,1,-0.19,23,1,Switzerland
UMass-MechBayes,inc death,4,CH,0.99,0.71,0.42,0.84,0.24,19,1,Switzerland
USC-SIkJalpha,inc death,4,CH,0.79,0.56,0.3,0.48,0.19,23,1,Switzerland
USyd-OneModelMan,inc death,4,CH,1.64,NA,NA,NA,NA,20,1,Switzerland
epiforecasts-EpiNow2,inc death,4,CH,4.89,4.77,0.24,0.9,0.43,21,1,Switzerland
LANL-GrowthRate,inc death,5,CH,NA,NA,0.24,0.57,0.38,21,1,Switzerland
USC-SIkJalpha,inc death,5,CH,NA,NA,0.36,0.5,0,22,1,Switzerland
EuroCOVIDhub-baseline,inc case,1,CY,1,1,0.08,0.81,0.13,26,1,Cyprus
EuroCOVIDhub-ensemble,inc case,1,CY,0.84,0.79,0.46,0.85,0.1,26,1,Cyprus
IEM_Health-CovidProject,inc case,1,CY,1.05,1.04,0.15,0.38,0.01,26,1,Cyprus
ILM-EKF,inc case,1,CY,2.33,2.73,0.35,0.58,0.1,26,1,Cyprus
Karlen-pypm,inc case,1,CY,2.01,1.31,0.38,1,0.11,8,1,Cyprus
LANL-GrowthRate,inc case,1,CY,0.82,0.71,0.28,0.76,-0.35,25,1,Cyprus
MUNI-ARIMA,inc case,1,CY,0.61,0.57,0.5,0.83,0.02,18,1,Cyprus
RobertWalraven-ESG,inc case,1,CY,1.22,1.3,0.15,0.46,-0.26,26,1,Cyprus
SDSC_ISG-TrendModel,inc case,1,CY,0.76,NA,NA,NA,NA,23,1,Cyprus
USC-SIkJalpha,inc case,1,CY,1.01,1.36,0.5,0.62,0.04,26,1,Cyprus
UVA-Ensemble,inc case,1,CY,1.72,NA,0.36,0.76,NA,25,1,Cyprus
epiforecasts-EpiNow2,inc case,1,CY,1.16,1.12,0.65,0.92,-0.02,26,1,Cyprus
EuroCOVIDhub-baseline,inc case,2,CY,1,1,0.12,0.64,0.08,25,1,Cyprus
EuroCOVIDhub-ensemble,inc case,2,CY,1.18,1.12,0.36,0.68,0.16,25,1,Cyprus
IEM_Health-CovidProject,inc case,2,CY,1.17,1.25,0.08,0.36,0.18,25,1,Cyprus
ILM-EKF,inc case,2,CY,2.98,3.61,0.28,0.56,0.12,25,1,Cyprus
Karlen-pypm,inc case,2,CY,3.02,2.3,0.14,0.86,0.21,7,1,Cyprus
LANL-GrowthRate,inc case,2,CY,1.07,1.02,0.21,0.67,-0.11,24,1,Cyprus
MUNI-ARIMA,inc case,2,CY,0.81,0.69,0.35,0.82,0.17,17,1,Cyprus
RobertWalraven-ESG,inc case,2,CY,1.09,1.17,0.2,0.4,-0.3,25,1,Cyprus
USC-SIkJalpha,inc case,2,CY,0.91,1.12,0.32,0.56,0.02,25,1,Cyprus
UVA-Ensemble,inc case,2,CY,1.39,NA,0.46,0.71,NA,24,1,Cyprus
epiforecasts-EpiNow2,inc case,2,CY,1.64,1.56,0.4,0.8,-0.06,25,1,Cyprus
EuroCOVIDhub-baseline,inc case,3,CY,1,1,0.12,0.54,0.08,24,1,Cyprus
EuroCOVIDhub-ensemble,inc case,3,CY,1.48,1.5,0.29,0.58,0.18,24,1,Cyprus
IEM_Health-CovidProject,inc case,3,CY,1.36,1.46,0.17,0.29,0.26,24,1,Cyprus
ILM-EKF,inc case,3,CY,4.53,5.38,0.29,0.54,0.17,24,1,Cyprus
Karlen-pypm,inc case,3,CY,4.57,3.83,0.17,0.83,0.36,6,1,Cyprus
LANL-GrowthRate,inc case,3,CY,1.21,1.2,0.3,0.52,-0.01,23,1,Cyprus
MUNI-ARIMA,inc case,3,CY,0.9,0.77,0.27,0.8,0.14,15,1,Cyprus
RobertWalraven-ESG,inc case,3,CY,0.99,1,0.21,0.38,-0.35,24,1,Cyprus
USC-SIkJalpha,inc case,3,CY,0.95,1.12,0.38,0.46,0.06,24,1,Cyprus
UVA-Ensemble,inc case,3,CY,1.22,NA,0.32,0.59,NA,22,1,Cyprus
epiforecasts-EpiNow2,inc case,3,CY,1.56,1.56,0.42,0.71,-0.12,24,1,Cyprus
EuroCOVIDhub-baseline,inc case,4,CY,1,1,0.09,0.52,0.04,23,1,Cyprus
EuroCOVIDhub-ensemble,inc case,4,CY,1.81,1.88,0.22,0.52,0.21,23,1,Cyprus
IEM_Health-CovidProject,inc case,4,CY,1.48,1.6,0.13,0.35,0.25,23,1,Cyprus
ILM-EKF,inc case,4,CY,7.19,9.01,0.3,0.43,0.21,23,1,Cyprus
Karlen-pypm,inc case,4,CY,6.12,5.68,0,0.8,0.57,5,1,Cyprus
LANL-GrowthRate,inc case,4,CY,1.18,1.21,0.27,0.45,0.06,22,1,Cyprus
MUNI-ARIMA,inc case,4,CY,1.04,0.88,0.14,0.71,0.13,14,1,Cyprus
RobertWalraven-ESG,inc case,4,CY,0.95,0.99,0.04,0.35,-0.41,23,1,Cyprus
USC-SIkJalpha,inc case,4,CY,1.03,1.23,0.39,0.43,0,23,1,Cyprus
UVA-Ensemble,inc case,4,CY,1.42,NA,0.2,0.4,NA,20,1,Cyprus
epiforecasts-EpiNow2,inc case,4,CY,1.27,1.17,0.39,0.61,-0.16,23,1,Cyprus
LANL-GrowthRate,inc case,5,CY,NA,NA,0.14,0.38,0.07,21,1,Cyprus
USC-SIkJalpha,inc case,5,CY,NA,NA,0.41,0.41,-0.04,22,1,Cyprus
EuroCOVIDhub-baseline,inc death,1,CY,1,1,0.23,0.88,-0.04,26,1,Cyprus
EuroCOVIDhub-ensemble,inc death,1,CY,0.81,0.83,0.58,0.96,-0.08,26,1,Cyprus
IEM_Health-CovidProject,inc death,1,CY,1.16,1.08,0.42,0.77,-0.1,26,1,Cyprus
ILM-EKF,inc death,1,CY,0.68,1.64,0.88,1,0.06,26,1,Cyprus
