location_name,location,source,target_end_date,value,snapshot_date,status
Belgium,BE,OWID,2020-03-28,16253,2022-07-18,final
Belgium,BE,OWID,2020-04-04,26599,2022-07-18,final
Belgium,BE,OWID,2020-04-11,22543,2022-07-18,final
Belgium,BE,OWID,2020-04-18,16793,2022-07-18,final
Belgium,BE,OWID,2020-04-25,12197,2022-07-18,final
Belgium,BE,OWID,2020-05-02,8553,2022-07-18,final
Belgium,BE,OWID,2020-05-09,5402,2022-07-18,final
Belgium,BE,OWID,2020-05-16,3848,2022-07-18,final
Belgium,BE,OWID,2020-05-23,2955,2022-07-18,final
Belgium,BE,OWID,2020-05-30,2214,2022-07-18,final
Belgium,BE,OWID,2020-06-06,1589,2022-07-18,final
Belgium,BE,OWID,2020-06-13,1227,2022-07-18,final
Belgium,BE,OWID,2020-06-20,967,2022-07-18,final
Belgium,BE,OWID,2020-06-27,827,2022-07-18,final
Belgium,BE,OWID,2020-07-04,677,2022-07-18,final
Belgium,BE,OWID,2020-07-11,539,2022-07-18,final
Belgium,BE,OWID,2020-07-18,536,2022-07-18,final
Belgium,BE,OWID,2020-07-25,882,2022-07-18,final
Belgium,BE,OWID,2020-08-01,1332,2022-07-18,final
Belgium,BE,OWID,2020-08-08,1484,2022-07-18,final
Belgium,BE,OWID,2020-08-15,1798,2022-07-18,final
Belgium,BE,OWID,2020-08-22,1695,2022-07-18,final
Belgium,BE,OWID,2020-08-29,1120,2022-07-18,final
Belgium,BE,OWID,2020-09-05,880,2022-07-18,final
Belgium,BE,OWID,2020-09-12,1175,2022-07-18,final
Belgium,BE,OWID,2020-09-19,1909,2022-07-18,final
Belgium,BE,OWID,2020-09-26,2979,2022-07-18,final
Belgium,BE,OWID,2020-10-03,3612,2022-07-18,final
Belgium,BE,OWID,2020-10-10,4920,2022-07-18,final
Belgium,BE,OWID,2020-10-17,9011,2022-07-18,final
Belgium,BE,OWID,2020-10-24,16876,2022-07-18,final
Belgium,BE,OWID,2020-10-31,29077,2022-07-18,final
Belgium,BE,OWID,2020-11-07,33342,2022-07-18,final
Belgium,BE,OWID,2020-11-14,26537,2022-07-18,final
Belgium,BE,OWID,2020-11-21,19599,2022-07-18,final
Belgium,BE,OWID,2020-11-28,13652,2022-07-18,final
Belgium,BE,OWID,2020-12-05,10253,2022-07-18,final
Belgium,BE,OWID,2020-12-12,9426,2022-07-18,final
Belgium,BE,OWID,2020-12-19,9202,2022-07-18,final
Belgium,BE,OWID,2020-12-26,8853,2022-07-18,final
Belgium,BE,OWID,2021-01-02,7843,2022-07-18,final
Belgium,BE,OWID,2021-01-09,6864,2022-07-18,final
Belgium,BE,OWID,2021-01-16,6210,2022-07-18,final
Belgium,BE,OWID,2021-01-23,6303,2022-07-18,final
Belgium,BE,OWID,2021-01-30,6483,2022-07-18,final
Belgium,BE,OWID,2021-02-06,6149,2022-07-18,final
Belgium,BE,OWID,2021-02-13,6173,2022-07-18,final
Belgium,BE,OWID,2021-02-20,5862,2022-07-18,final
Belgium,BE,OWID,2021-02-27,6333,2022-07-18,final
Belgium,BE,OWID,2021-03-06,7376,2022-07-18,final
Belgium,BE,OWID,2021-03-13,7315,2022-07-18,final
Belgium,BE,OWID,2021-03-20,8667,2022-07-18,final
Belgium,BE,OWID,2021-03-27,10740,2022-07-18,final
Belgium,BE,OWID,2021-04-03,12539,2022-07-18,final
Belgium,BE,OWID,2021-04-10,12597,2022-07-18,final
Belgium,BE,OWID,2021-04-17,12031,2022-07-18,final
Belgium,BE,OWID,2021-04-24,11604,2022-07-18,final
Belgium,BE,OWID,2021-05-01,10210,2022-07-18,final
Belgium,BE,OWID,2021-05-08,8778,2022-07-18,final
Belgium,BE,OWID,2021-05-15,7549,2022-07-18,final
Belgium,BE,OWID,2021-05-22,6292,2022-07-18,final
Belgium,BE,OWID,2021-05-29,5134,2022-07-18,final
Belgium,BE,OWID,2021-06-05,3969,2022-07-18,final
Belgium,BE,OWID,2021-06-12,3091,2022-07-18,final
Belgium,BE,OWID,2021-06-19,2018,2022-07-18,final
Belgium,BE,OWID,2021-06-26,1424,2022-07-18,final
Belgium,BE,OWID,2021-07-03,903,2022-07-18,final
Belgium,BE,OWID,2021-07-10,820,2022-07-18,final
Belgium,BE,OWID,2021-07-17,938,2022-07-18,final
Belgium,BE,OWID,2021-07-24,1292,2022-07-18,final
Belgium,BE,OWID,2021-07-31,1535,2022-07-18,final
Belgium,BE,OWID,2021-08-07,1911,2022-07-18,final
Belgium,BE,OWID,2021-08-14,2408,2022-07-18,final
Belgium,BE,OWID,2021-08-21,2839,2022-07-18,final
Belgium,BE,OWID,2021-08-28,2897,2022-07-18,final
Belgium,BE,OWID,2021-09-04,3100,2022-07-18,final
Belgium,BE,OWID,2021-09-11,3343,2022-07-18,final
Belgium,BE,OWID,2021-09-18,2940,2022-07-18,final
Belgium,BE,OWID,2021-09-25,2760,2022-07-18,final
Belgium,BE,OWID,2021-10-02,2687,2022-07-18,final
Belgium,BE,OWID,2021-10-09,2867,2022-07-18,final
Belgium,BE,OWID,2021-10-16,2902,2022-07-18,final
Belgium,BE,OWID,2021-10-23,4288,2022-07-18,final
Belgium,BE,OWID,2021-10-30,6303,2022-07-18,final
Belgium,BE,OWID,2021-11-06,8020,2022-07-18,final
Belgium,BE,OWID,2021-11-13,9849,2022-07-18,final
Belgium,BE,OWID,2021-11-20,12291,2022-07-18,final
Belgium,BE,OWID,2021-11-27,14709,2022-07-18,final
Belgium,BE,OWID,2021-12-04,15566,2022-07-18,final
Belgium,BE,OWID,2021-12-11,14207,2022-07-18,final
Belgium,BE,OWID,2021-12-18,12063,2022-07-18,final
Belgium,BE,OWID,2021-12-25,8257,2022-07-18,final
Belgium,BE,OWID,2022-01-01,6732,2022-07-18,final
Belgium,BE,OWID,2022-01-08,8170,2022-07-18,final
Belgium,BE,OWID,2022-01-15,9093,2022-07-18,final
Belgium,BE,OWID,2022-01-22,11648,2022-07-18,final
Belgium,BE,OWID,2022-01-29,16393,2022-07-18,final
Belgium,BE,OWID,2022-02-05,17662,2022-07-18,final
Belgium,BE,OWID,2022-02-12,15532,2022-07-18,final
Belgium,BE,OWID,2022-02-19,12228,2022-07-18,final
Belgium,BE,OWID,2022-02-26,9174,2022-07-18,final
Belgium,BE,OWID,2022-03-05,6782,2022-07-18,final
Belgium,BE,OWID,2022-03-12,7032,2022-07-18,final
Belgium,BE,OWID,2022-03-19,7829,2022-07-18,final
Belgium,BE,OWID,2022-03-26,9015,2022-07-18,final
Belgium,BE,OWID,2022-04-02,10484,2022-07-18,final
Belgium,BE,OWID,2022-04-09,10683,2022-07-18,final
Belgium,BE,OWID,2022-04-16,10794,2022-07-18,final
Belgium,BE,OWID,2022-04-23,9668,2022-07-18,final
Belgium,BE,OWID,2022-04-30,8104,2022-07-18,final
Belgium,BE,OWID,2022-05-07,6619,2022-07-18,final
Belgium,BE,OWID,2022-05-14,5768,2022-07-18,final
Belgium,BE,OWID,2022-05-21,4603,2022-07-18,final
Belgium,BE,OWID,2022-05-28,3604,2022-07-18,final
Belgium,BE,OWID,2022-06-04,2728,2022-07-18,final
Belgium,BE,OWID,2022-06-11,2660,2022-07-18,final
Belgium,BE,OWID,2022-06-18,3158,2022-07-18,final
Belgium,BE,OWID,2022-06-25,4210,2022-07-23,final
Belgium,BE,OWID,2022-07-02,5215,2022-07-30,final
Belgium,BE,OWID,2022-07-09,6473,2022-08-06,final
Belgium,BE,OWID,2022-07-16,7605,2022-08-13,final
Belgium,BE,OWID,2022-07-23,7929,2022-08-20,final
Belgium,BE,OWID,2022-07-30,7475,2022-08-27,final
Belgium,BE,OWID,2022-08-06,6047,2022-09-03,final
Belgium,BE,OWID,2022-08-13,5014,2022-09-10,final
Belgium,BE,OWID,2022-08-20,4361,2022-09-17,final
Belgium,BE,OWID,2022-08-27,3617,2022-09-24,final
Belgium,BE,OWID,2022-09-03,2992,2022-10-01,final
Belgium,BE,OWID,2022-09-10,2902,2022-10-08,final
Belgium,BE,OWID,2022-09-17,2756,2022-10-15,final
Belgium,BE,OWID,2022-09-24,2807,2022-10-22,final
Belgium,BE,OWID,2022-10-01,3968,2022-10-29,final
Belgium,BE,OWID,2022-10-08,4963,2022-11-05,final
Belgium,BE,OWID,2022-10-15,5408,2022-11-12,final
Belgium,BE,OWID,2022-10-22,5363,2022-11-19,final
Belgium,BE,OWID,2022-10-29,4402,2022-11-26,final
Belgium,BE,OWID,2022-11-05,2916,2022-12-03,final
Belgium,BE,OWID,2022-11-12,2566,2022-12-10,final
Belgium,BE,OWID,2022-11-19,2341,2022-12-17,final
Belgium,BE,OWID,2022-11-26,2537,2022-12-24,final
Belgium,BE,OWID,2022-12-03,3315,2022-12-31,final
Belgium,BE,OWID,2022-12-10,4049,2023-01-07,final
Belgium,BE,OWID,2022-12-17,5370,2023-01-14,final
Belgium,BE,OWID,2022-12-24,6416,2023-01-21,final
Belgium,BE,OWID,2022-12-31,6276,2023-01-28,final
Belgium,BE,OWID,2023-01-07,4708,2023-02-04,final
Belgium,BE,OWID,2023-01-14,3202,2023-02-11,final
Belgium,BE,OWID,2023-01-21,2574,2023-02-18,final
Belgium,BE,OWID,2023-01-28,2234,2023-02-23,near final
Belgium,BE,OWID,2023-02-04,2798,2023-02-23,near final
Belgium,BE,OWID,2023-02-11,3341,2023-02-23,near final
Cyprus,CY,OWID,2020-03-14,1,2022-07-18,final
Cyprus,CY,OWID,2020-03-21,8,2022-07-18,final
Cyprus,CY,OWID,2020-03-28,23,2022-07-18,final
Cyprus,CY,OWID,2020-04-04,53,2022-07-18,final
Cyprus,CY,OWID,2020-04-11,37,2022-07-18,final
Cyprus,CY,OWID,2020-04-18,20,2022-07-18,final
Cyprus,CY,OWID,2020-04-25,11,2022-07-18,final
Cyprus,CY,OWID,2020-05-02,6,2022-07-18,final
Cyprus,CY,OWID,2020-05-09,6,2022-07-18,final
Cyprus,CY,OWID,2020-05-16,6,2022-07-18,final
Cyprus,CY,OWID,2020-05-23,1,2022-07-18,final
Cyprus,CY,OWID,2020-05-30,1,2022-07-18,final
Cyprus,CY,OWID,2020-06-06,1,2022-07-18,final
Cyprus,CY,OWID,2020-06-13,1,2022-07-18,final
Cyprus,CY,OWID,2020-06-20,1,2022-07-18,final
Cyprus,CY,OWID,2020-06-27,1,2022-07-18,final
Cyprus,CY,OWID,2020-07-04,2,2022-07-18,final
Cyprus,CY,OWID,2020-07-25,1,2022-07-18,final
Cyprus,CY,OWID,2020-08-01,1,2022-07-18,final
Cyprus,CY,OWID,2020-08-08,8,2022-07-18,final
Cyprus,CY,OWID,2020-08-15,4,2022-07-18,final
Cyprus,CY,OWID,2020-08-22,2,2022-07-18,final
Cyprus,CY,OWID,2020-08-29,4,2022-07-18,final
Cyprus,CY,OWID,2020-09-05,5,2022-07-18,final
Cyprus,CY,OWID,2020-09-12,1,2022-07-18,final
Cyprus,CY,OWID,2020-09-19,2,2022-07-18,final
Cyprus,CY,OWID,2020-09-26,6,2022-07-18,final
Cyprus,CY,OWID,2020-10-03,15,2022-07-18,final
Cyprus,CY,OWID,2020-10-10,4,2022-07-18,final
Cyprus,CY,OWID,2020-10-17,7,2022-07-18,final
Cyprus,CY,OWID,2020-10-24,29,2022-07-18,final
Cyprus,CY,OWID,2020-10-31,33,2022-07-18,final
Cyprus,CY,OWID,2020-11-07,40,2022-07-18,final
Cyprus,CY,OWID,2020-11-14,64,2022-07-18,final
Cyprus,CY,OWID,2020-11-21,60,2022-07-18,final
Cyprus,CY,OWID,2020-11-28,72,2022-07-18,final
Cyprus,CY,OWID,2020-12-05,83,2022-07-18,final
Cyprus,CY,OWID,2020-12-12,76,2022-07-18,final
Cyprus,CY,OWID,2020-12-19,79,2022-07-18,final
Cyprus,CY,OWID,2020-12-26,105,2022-07-18,final
Cyprus,CY,OWID,2021-01-02,102,2022-07-18,final
Cyprus,CY,OWID,2021-01-09,124,2022-07-18,final
Cyprus,CY,OWID,2021-01-16,137,2022-07-18,final
Cyprus,CY,OWID,2021-01-23,117,2022-07-18,final
Cyprus,CY,OWID,2021-01-30,95,2022-07-18,final
Cyprus,CY,OWID,2021-02-06,70,2022-07-18,final
Cyprus,CY,OWID,2021-02-13,70,2022-07-18,final
Cyprus,CY,OWID,2021-02-20,54,2022-07-18,final
Cyprus,CY,OWID,2021-02-27,66,2022-07-18,final
Cyprus,CY,OWID,2021-03-06,60,2022-07-18,final
Cyprus,CY,OWID,2021-03-13,107,2022-07-18,final
Cyprus,CY,OWID,2021-03-20,178,2022-07-18,final
Cyprus,CY,OWID,2021-03-27,167,2022-07-18,final
Cyprus,CY,OWID,2021-04-03,146,2022-07-18,final
Cyprus,CY,OWID,2021-04-10,151,2022-07-18,final
Cyprus,CY,OWID,2021-04-17,176,2022-07-18,final
Cyprus,CY,OWID,2021-04-24,204,2022-07-18,final
Cyprus,CY,OWID,2021-05-01,249,2022-07-18,final
Cyprus,CY,OWID,2021-05-08,227,2022-07-18,final
Cyprus,CY,OWID,2021-05-15,186,2022-07-18,final
Cyprus,CY,OWID,2021-05-22,111,2022-07-18,final
Cyprus,CY,OWID,2021-05-29,67,2022-07-18,final
Cyprus,CY,OWID,2021-06-05,35,2022-07-18,final
Cyprus,CY,OWID,2021-06-12,22,2022-07-18,final
Cyprus,CY,OWID,2021-06-19,21,2022-07-18,final
Cyprus,CY,OWID,2021-06-26,35,2022-07-18,final
Cyprus,CY,OWID,2021-07-03,33,2022-07-18,final
Cyprus,CY,OWID,2021-07-10,77,2022-07-18,final
Cyprus,CY,OWID,2021-07-17,131,2022-07-18,final
Cyprus,CY,OWID,2021-07-24,201,2022-07-18,final
Cyprus,CY,OWID,2021-07-31,234,2022-07-18,final
Cyprus,CY,OWID,2021-08-07,231,2022-07-18,final
Cyprus,CY,OWID,2021-08-14,203,2022-07-18,final
Cyprus,CY,OWID,2021-08-21,148,2022-07-18,final
Cyprus,CY,OWID,2021-08-28,125,2022-07-18,final
Cyprus,CY,OWID,2021-09-04,92,2022-07-18,final
Cyprus,CY,OWID,2021-09-11,92,2022-07-18,final
Cyprus,CY,OWID,2021-09-18,73,2022-07-18,final
Cyprus,CY,OWID,2021-09-25,55,2022-07-18,final
Cyprus,CY,OWID,2021-10-02,40,2022-07-18,final
Cyprus,CY,OWID,2021-10-09,32,2022-07-18,final
Cyprus,CY,OWID,2021-10-16,30,2022-07-18,final
Cyprus,CY,OWID,2021-10-23,37,2022-07-18,final
Cyprus,CY,OWID,2021-10-30,36,2022-07-18,final
Cyprus,CY,OWID,2021-11-06,45,2022-07-18,final
Cyprus,CY,OWID,2021-11-13,39,2022-07-18,final
Cyprus,CY,OWID,2021-11-20,59,2022-07-18,final
Cyprus,CY,OWID,2021-11-27,68,2022-07-18,final
Cyprus,CY,OWID,2021-12-04,74,2022-07-18,final
Cyprus,CY,OWID,2021-12-11,83,2022-07-18,final
Cyprus,CY,OWID,2021-12-18,107,2022-07-18,final
Cyprus,CY,OWID,2021-12-25,123,2022-07-18,final
Cyprus,CY,OWID,2022-01-01,106,2022-07-18,final
Cyprus,CY,OWID,2022-01-08,136,2022-07-18,final
Cyprus,CY,OWID,2022-01-15,207,2022-07-18,final
Cyprus,CY,OWID,2022-01-22,205,2022-07-18,final
Cyprus,CY,OWID,2022-01-29,168,2022-07-18,final
Cyprus,CY,OWID,2022-02-05,149,2022-07-18,final
Cyprus,CY,OWID,2022-02-12,164,2022-07-18,final
Cyprus,CY,OWID,2022-02-19,144,2022-07-18,final
Cyprus,CY,OWID,2022-02-26,148,2022-07-18,final
Cyprus,CY,OWID,2022-03-05,115,2022-07-18,final
Cyprus,CY,OWID,2022-03-12,112,2022-07-18,final
Cyprus,CY,OWID,2022-03-19,100,2022-07-18,final
Cyprus,CY,OWID,2022-03-26,163,2022-07-18,final
Cyprus,CY,OWID,2022-04-02,179,2022-07-18,final
Cyprus,CY,OWID,2022-04-09,182,2022-07-18,final
Cyprus,CY,OWID,2022-04-16,160,2022-07-18,final
Cyprus,CY,OWID,2022-04-23,90,2022-07-18,final
Cyprus,CY,OWID,2022-04-30,60,2022-07-18,final
Cyprus,CY,OWID,2022-05-07,54,2022-07-18,final
Cyprus,CY,OWID,2022-05-14,61,2022-07-18,final
Cyprus,CY,OWID,2022-05-21,51,2022-07-18,final
Cyprus,CY,OWID,2022-05-28,56,2022-07-18,final
Cyprus,CY,OWID,2022-06-04,40,2022-07-18,final
Cyprus,CY,OWID,2022-06-11,34,2022-07-18,final
Cyprus,CY,OWID,2022-06-18,25,2022-07-18,final
Cyprus,CY,OWID,2022-06-25,26,2022-07-18,final
Cyprus,CY,OWID,2022-07-02,72,2022-07-24,final
Cyprus,CY,OWID,2022-07-09,91,2022-07-31,final
Cyprus,CY,OWID,2022-07-16,246,2022-08-07,final
Cyprus,CY,OWID,2022-07-23,205,2022-08-14,final
Cyprus,CY,OWID,2022-07-30,93,2022-08-21,final
Cyprus,CY,OWID,2022-08-06,144,2022-08-28,final
Cyprus,CY,OWID,2022-08-13,67,2022-09-04,final
Cyprus,CY,OWID,2022-08-20,159,2022-09-11,final
Cyprus,CY,OWID,2022-08-27,224,2022-09-18,final
Cyprus,CY,OWID,2022-09-03,166,2022-09-25,final
Cyprus,CY,OWID,2022-09-10,3,2023-02-23,near final
Cyprus,CY,OWID,2022-09-17,6,2023-02-23,near final
Cyprus,CY,OWID,2022-09-24,10,2023-02-23,near final
Cyprus,CY,OWID,2022-10-01,10,2023-02-23,near final
Cyprus,CY,OWID,2022-10-08,10,2023-02-23,near final
Cyprus,CY,OWID,2022-10-15,3,2023-02-23,near final
Cyprus,CY,OWID,2022-10-22,9,2023-02-23,near final
Cyprus,CY,OWID,2022-10-29,9,2023-02-23,near final
Cyprus,CY,OWID,2022-11-05,17,2023-02-23,near final
Cyprus,CY,OWID,2022-11-12,57,2022-12-04,final
Cyprus,CY,OWID,2022-11-19,16,2023-02-23,near final
Cyprus,CY,OWID,2022-11-26,21,2023-02-23,near final
Cyprus,CY,OWID,2022-12-03,22,2023-02-23,near final
Cyprus,CY,OWID,2022-12-10,22,2023-02-23,near final
Cyprus,CY,OWID,2022-12-17,16,2023-02-23,near final
Cyprus,CY,OWID,2022-12-24,18,2023-01-15,final
Cyprus,CY,OWID,2022-12-31,14,2023-01-22,final
Cyprus,CY,OWID,2023-01-07,9,2023-01-29,final
Cyprus,CY,OWID,2023-01-14,12,2023-02-05,final
Cyprus,CY,OWID,2023-01-21,8,2023-02-12,final
Cyprus,CY,OWID,2023-01-28,8,2023-02-19,final
Cyprus,CY,OWID,2023-02-04,3,2023-02-23,near final
Cyprus,CY,OWID,2023-02-11,4,2023-02-23,near final
Cyprus,CY,OWID,2023-02-18,7,2023-02-23,near final
Czechia,CZ,OWID,2020-03-14,16,2022-07-18,final
Czechia,CZ,OWID,2020-03-21,383,2022-07-18,final
Czechia,CZ,OWID,2020-03-28,1214,2022-07-18,final
Czechia,CZ,OWID,2020-04-04,1860,2022-07-18,final
Czechia,CZ,OWID,2020-04-11,1764,2022-07-18,final
Czechia,CZ,OWID,2020-04-18,1141,2022-07-18,final
Czechia,CZ,OWID,2020-04-25,1168,2022-07-18,final
Czechia,CZ,OWID,2020-05-02,787,2022-07-18,final
Czechia,CZ,OWID,2020-05-09,537,2022-07-18,final
Czechia,CZ,OWID,2020-05-16,370,2022-07-18,final
Czechia,CZ,OWID,2020-05-23,298,2022-07-18,final
Czechia,CZ,OWID,2020-05-30,256,2022-07-18,final
Czechia,CZ,OWID,2020-06-06,218,2022-07-18,final
Czechia,CZ,OWID,2020-06-13,230,2022-07-18,final
Czechia,CZ,OWID,2020-06-20,313,2022-07-18,final
Czechia,CZ,OWID,2020-06-27,292,2022-07-18,final
Czechia,CZ,OWID,2020-07-04,276,2022-07-18,final
Czechia,CZ,OWID,2020-07-11,315,2022-07-18,final
Czechia,CZ,OWID,2020-07-18,285,2022-07-18,final
Czechia,CZ,OWID,2020-07-25,370,2022-07-18,final
Czechia,CZ,OWID,2020-08-01,567,2022-07-18,final
Czechia,CZ,OWID,2020-08-08,497,2022-07-18,final
Czechia,CZ,OWID,2020-08-15,568,2022-07-18,final
Czechia,CZ,OWID,2020-08-22,691,2022-07-18,final
Czechia,CZ,OWID,2020-08-29,831,2022-07-18,final
Czechia,CZ,OWID,2020-09-05,1036,2022-07-18,final
Czechia,CZ,OWID,2020-09-12,1641,2022-07-18,final
Czechia,CZ,OWID,2020-09-19,2855,2022-07-18,final
Czechia,CZ,OWID,2020-09-26,4825,2022-07-18,final
Czechia,CZ,OWID,2020-10-03,7077,2022-07-18,final
Czechia,CZ,OWID,2020-10-10,11834,2022-07-18,final
Czechia,CZ,OWID,2020-10-17,19421,2022-07-18,final
Czechia,CZ,OWID,2020-10-24,31482,2022-07-18,final
Czechia,CZ,OWID,2020-10-31,44694,2022-07-18,final
Czechia,CZ,OWID,2020-11-07,46694,2022-07-18,final
Czechia,CZ,OWID,2020-11-14,38948,2022-07-18,final
Czechia,CZ,OWID,2020-11-21,30261,2022-07-18,final
Czechia,CZ,OWID,2020-11-28,24717,2022-07-18,final
Czechia,CZ,OWID,2020-12-05,22326,2022-07-18,final
Czechia,CZ,OWID,2020-12-12,22876,2022-07-18,final
Czechia,CZ,OWID,2020-12-19,24284,2022-07-18,final
Czechia,CZ,OWID,2020-12-26,25279,2022-07-18,final
Czechia,CZ,OWID,2021-01-02,34338,2022-07-18,final
Czechia,CZ,OWID,2021-01-09,42732,2022-07-18,final
Czechia,CZ,OWID,2021-01-16,39681,2022-07-18,final
Czechia,CZ,OWID,2021-01-23,33086,2022-07-18,final
Czechia,CZ,OWID,2021-01-30,30255,2022-07-18,final
Czechia,CZ,OWID,2021-02-06,29830,2022-07-18,final
Czechia,CZ,OWID,2021-02-13,30461,2022-07-18,final
Czechia,CZ,OWID,2021-02-20,33395,2022-07-18,final
Czechia,CZ,OWID,2021-02-27,39582,2022-07-18,final
Czechia,CZ,OWID,2021-03-06,45543,2022-07-18,final
Czechia,CZ,OWID,2021-03-13,46613,2022-07-18,final
Czechia,CZ,OWID,2021-03-20,45303,2022-07-18,final
Czechia,CZ,OWID,2021-03-27,39294,2022-07-18,final
Czechia,CZ,OWID,2021-04-03,33852,2022-07-18,final
Czechia,CZ,OWID,2021-04-10,28487,2022-07-18,final
Czechia,CZ,OWID,2021-04-17,21403,2022-07-18,final
Czechia,CZ,OWID,2021-04-24,16872,2022-07-18,final
Czechia,CZ,OWID,2021-05-01,12732,2022-07-18,final
Czechia,CZ,OWID,2021-05-08,10544,2022-07-18,final
Czechia,CZ,OWID,2021-05-15,7570,2022-07-18,final
Czechia,CZ,OWID,2021-05-22,5021,2022-07-18,final
Czechia,CZ,OWID,2021-05-29,3097,2022-07-18,final
Czechia,CZ,OWID,2021-06-05,2056,2022-07-18,final
Czechia,CZ,OWID,2021-06-12,1144,2022-07-18,final
Czechia,CZ,OWID,2021-06-19,699,2022-07-18,final
Czechia,CZ,OWID,2021-06-26,460,2022-07-18,final
Czechia,CZ,OWID,2021-07-03,286,2022-07-18,final
Czechia,CZ,OWID,2021-07-10,226,2022-07-18,final
Czechia,CZ,OWID,2021-07-17,256,2022-07-18,final
Czechia,CZ,OWID,2021-07-24,328,2022-07-18,final
Czechia,CZ,OWID,2021-07-31,383,2022-07-18,final
Czechia,CZ,OWID,2021-08-07,365,2022-07-18,final
Czechia,CZ,OWID,2021-08-14,355,2022-07-18,final
Czechia,CZ,OWID,2021-08-21,435,2022-07-18,final
Czechia,CZ,OWID,2021-08-28,447,2022-07-18,final
Czechia,CZ,OWID,2021-09-04,436,2022-07-18,final
Czechia,CZ,OWID,2021-09-11,682,2022-07-18,final
Czechia,CZ,OWID,2021-09-18,963,2022-07-18,final
Czechia,CZ,OWID,2021-09-25,1027,2022-07-18,final
Czechia,CZ,OWID,2021-10-02,1229,2022-07-18,final
Czechia,CZ,OWID,2021-10-09,1944,2022-07-18,final
Czechia,CZ,OWID,2021-10-16,2775,2022-07-18,final
Czechia,CZ,OWID,2021-10-23,4926,2022-07-18,final
Czechia,CZ,OWID,2021-10-30,8686,2022-07-18,final
Czechia,CZ,OWID,2021-11-06,14922,2022-07-18,final
Czechia,CZ,OWID,2021-11-13,20906,2022-07-18,final
Czechia,CZ,OWID,2021-11-20,27166,2022-07-18,final
Czechia,CZ,OWID,2021-11-27,33440,2022-07-18,final
Czechia,CZ,OWID,2021-12-04,35606,2022-07-18,final
Czechia,CZ,OWID,2021-12-11,32249,2022-07-18,final
Czechia,CZ,OWID,2021-12-18,27347,2022-07-18,final
Czechia,CZ,OWID,2021-12-25,20423,2022-07-18,final
Czechia,CZ,OWID,2022-01-01,16210,2022-07-18,final
Czechia,CZ,OWID,2022-01-08,12832,2022-07-18,final
Czechia,CZ,OWID,2022-01-15,9143,2022-07-18,final
Czechia,CZ,OWID,2022-01-22,8480,2022-07-18,final
Czechia,CZ,OWID,2022-01-29,14253,2022-07-18,final
Czechia,CZ,OWID,2022-02-05,22872,2022-07-18,final
Czechia,CZ,OWID,2022-02-12,28263,2022-07-18,final
Czechia,CZ,OWID,2022-02-19,27228,2022-07-18,final
Czechia,CZ,OWID,2022-02-26,23021,2022-07-18,final
Czechia,CZ,OWID,2022-03-05,18165,2022-07-18,final
Czechia,CZ,OWID,2022-03-12,16123,2022-07-18,final
Czechia,CZ,OWID,2022-03-19,15989,2022-07-18,final
Czechia,CZ,OWID,2022-03-26,14292,2022-07-18,final
Czechia,CZ,OWID,2022-04-02,12899,2022-07-18,final
Czechia,CZ,OWID,2022-04-09,11125,2022-07-18,final
Czechia,CZ,OWID,2022-04-16,8768,2022-07-18,final
Czechia,CZ,OWID,2022-04-23,6726,2022-07-18,final
Czechia,CZ,OWID,2022-04-30,5698,2022-07-18,final
Czechia,CZ,OWID,2022-05-07,3952,2022-07-18,final
Czechia,CZ,OWID,2022-05-14,2254,2022-07-18,final
Czechia,CZ,OWID,2022-05-21,1440,2022-07-18,final
Czechia,CZ,OWID,2022-05-28,1064,2022-07-18,final
Czechia,CZ,OWID,2022-06-04,755,2022-07-18,final
Czechia,CZ,OWID,2022-06-11,739,2022-07-18,final
Czechia,CZ,OWID,2022-06-18,737,2022-07-18,final
Czechia,CZ,OWID,2022-06-25,940,2022-07-23,final
Czechia,CZ,OWID,2022-07-02,1629,2022-07-30,final
Czechia,CZ,OWID,2022-07-09,2165,2022-08-06,final
Czechia,CZ,OWID,2022-07-16,3502,2022-08-13,final
Czechia,CZ,OWID,2022-07-23,6152,2022-08-20,final
Czechia,CZ,OWID,2022-07-30,9477,2022-08-27,final
Czechia,CZ,OWID,2022-08-06,9204,2022-09-03,final
Czechia,CZ,OWID,2022-08-13,8556,2022-09-10,final
Czechia,CZ,OWID,2022-08-20,7887,2022-09-17,final
Czechia,CZ,OWID,2022-08-27,6532,2022-09-24,final
Czechia,CZ,OWID,2022-09-03,5733,2022-10-01,final
Czechia,CZ,OWID,2022-09-10,5562,2022-10-08,final
Czechia,CZ,OWID,2022-09-17,6706,2022-10-15,final
Czechia,CZ,OWID,2022-09-24,7882,2022-10-22,final
Czechia,CZ,OWID,2022-10-01,11896,2022-10-29,final
Czechia,CZ,OWID,2022-10-08,14122,2022-11-05,final
Czechia,CZ,OWID,2022-10-15,13030,2022-11-12,final
Czechia,CZ,OWID,2022-10-22,10076,2022-11-19,final
Czechia,CZ,OWID,2022-10-29,7224,2022-11-26,final
Czechia,CZ,OWID,2022-11-05,5499,2022-12-03,final
Czechia,CZ,OWID,2022-11-12,4896,2022-12-10,final
Czechia,CZ,OWID,2022-11-19,4376,2022-12-17,final
Czechia,CZ,OWID,2022-11-26,4701,2022-12-24,final
Czechia,CZ,OWID,2022-12-03,5442,2022-12-31,final
Czechia,CZ,OWID,2022-12-10,6421,2023-01-07,final
