location_name,location,indicator,date,value,source,type
Austria,AT,Daily hospital occupancy,2021-04-28,1270,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-04-29,1233,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-04-30,1154,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-01,1081,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-02,1087,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-03,1139,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-04,1155,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-05,1107,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-06,1017,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-07,959,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-08,886,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-09,865,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-10,863,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-11,857,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-12,797,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-13,695,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-14,686,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-15,628,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-16,612,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-17,624,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-18,600,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-19,563,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-20,518,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-21,463,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-22,406,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-23,386,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-24,368,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-25,383,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-26,349,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-27,318,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-28,285,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-29,273,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-30,264,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-05-31,258,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-01,268,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-02,266,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-03,245,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-04,247,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-05,288,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-06,284,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-07,280,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-08,275,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-09,248,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-10,244,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-11,229,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-12,217,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-13,219,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-14,208,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-15,205,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-16,188,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-17,185,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-18,175,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-19,164,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-20,164,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-21,164,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-22,169,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-23,157,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-24,146,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-25,127,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-26,128,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-27,122,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-28,118,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-29,129,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-06-30,112,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-01,112,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-02,101,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-03,97,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-04,89,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-05,83,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-06,78,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-07,72,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-08,69,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-09,67,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-10,61,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-11,62,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-12,67,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-13,75,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-14,78,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-15,77,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-16,71,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-17,80,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-18,77,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-19,80,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-20,82,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-21,81,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-22,78,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-23,74,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-24,80,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-25,78,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-26,85,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-27,80,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-28,75,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-29,83,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-30,81,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-07-31,90,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-01,96,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-02,99,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-03,102,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-04,96,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-05,95,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-06,112,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-07,110,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-08,119,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-09,134,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-10,146,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-11,146,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-12,150,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-13,158,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-14,167,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-15,182,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-16,193,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-17,214,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-18,226,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-19,219,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-20,246,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-21,260,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-22,278,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-23,306,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-24,317,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-25,332,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-26,315,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-27,316,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-28,315,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-29,343,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-30,355,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-08-31,393,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-01,401,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-02,396,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-03,396,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-04,395,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-05,395,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-06,413,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-07,456,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-08,468,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-09,471,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-10,497,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-11,512,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-12,528,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-13,570,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-14,604,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-15,618,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-16,621,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-17,644,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-18,652,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-19,644,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-20,664,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-21,664,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-22,643,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-23,636,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-24,642,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-25,623,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-26,636,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-27,648,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-28,648,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-29,648,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-09-30,630,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-01,628,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-02,611,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-03,599,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-04,619,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-05,631,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-06,634,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-07,624,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-08,624,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-09,603,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-10,601,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-11,637,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-12,662,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-13,649,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-14,656,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-15,659,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-16,658,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-17,653,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-18,697,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-19,730,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-20,745,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-21,767,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-22,795,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-23,809,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-24,832,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-25,903,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-26,941,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-27,1007,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-28,1044,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-29,1101,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-30,1121,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-10-31,1181,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-01,1260,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-02,1372,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-03,1436,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-04,1475,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-05,1483,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-06,1520,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-07,1570,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-08,1664,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-09,1768,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-10,1808,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-11,1851,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-12,1896,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-13,1877,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-14,1919,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-15,2069,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-16,2118,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-17,2258,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-18,2329,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-19,2364,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-20,2347,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-21,2425,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-22,2561,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-23,2570,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-24,2639,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-25,2658,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-26,2658,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-27,2606,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-28,2624,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-29,2767,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-11-30,2769,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-01,2651,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-02,2547,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-03,2530,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-04,2424,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-05,2402,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-06,2465,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-07,2377,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-08,2236,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-09,2169,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-10,2049,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-11,1883,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-12,1866,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-13,1872,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-14,1776,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-15,1655,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-16,1516,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-17,1440,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-18,1294,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-19,1283,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-20,1273,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-21,1183,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-22,1084,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-23,1010,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-24,885,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-25,817,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-26,819,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-27,826,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-28,799,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-29,779,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-30,755,Public,ECDC
Austria,AT,Daily hospital occupancy,2021-12-31,712,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-01,672,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-02,647,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-03,707,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-04,708,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-05,698,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-06,655,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-07,641,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-08,629,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-09,639,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-10,693,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-11,653,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-12,652,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-13,640,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-14,682,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-15,649,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-16,679,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-17,748,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-18,831,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-19,854,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-20,892,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-21,904,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-22,916,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-23,949,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-24,1045,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-25,1114,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-26,1123,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-27,1130,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-28,1220,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-29,1215,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-30,1273,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-01-31,1373,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-01,1490,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-02,1509,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-03,1581,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-04,1636,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-05,1658,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-06,1704,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-07,1785,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-08,1878,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-09,1898,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-10,1872,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-11,1872,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-12,1854,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-13,1902,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-14,1984,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-15,2022,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-16,2037,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-17,2057,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-18,2084,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-19,2015,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-20,2062,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-21,2173,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-22,2181,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-23,2186,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-24,2225,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-25,2283,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-26,2171,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-27,2194,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-02-28,2272,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-01,2371,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-02,2406,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-03,2374,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-04,2329,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-05,2327,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-06,2284,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-07,2465,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-08,2587,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-09,2511,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-10,2509,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-11,2566,Public,ECDC
Austria,AT,Daily hospital occupancy,2022-03-12,2547,Public,ECDC
