date,location,location_name,value
2021-04-11,NO,Norway,23
2021-04-12,NO,Norway,31
2021-04-13,NO,Norway,30
2021-04-14,NO,Norway,24
2021-04-15,NO,Norway,28
2021-04-16,NO,Norway,14
2021-04-17,NO,Norway,22
2021-04-18,NO,Norway,22
2021-04-19,NO,Norway,20
2021-04-20,NO,Norway,30
2021-04-21,NO,Norway,17
2021-04-22,NO,Norway,21
2021-04-23,NO,Norway,21
2021-04-24,NO,Norway,9
2021-04-25,NO,Norway,15
2021-04-26,NO,Norway,21
2021-04-27,NO,Norway,12
2021-04-28,NO,Norway,10
2021-04-29,NO,Norway,9
2021-04-30,NO,Norway,6
2021-05-01,NO,Norway,7
2021-05-02,NO,Norway,4
2021-05-03,NO,Norway,13
2021-05-04,NO,Norway,7
2021-05-05,NO,Norway,14
2021-05-06,NO,Norway,12
2021-05-07,NO,Norway,6
2021-05-08,NO,Norway,4
2021-05-09,NO,Norway,15
2021-05-10,NO,Norway,8
2021-05-11,NO,Norway,15
2021-05-12,NO,Norway,13
2021-05-13,NO,Norway,10
2021-05-14,NO,Norway,5
2021-05-15,NO,Norway,6
2021-05-16,NO,Norway,9
2021-05-17,NO,Norway,7
2021-05-18,NO,Norway,14
2021-05-19,NO,Norway,7
2021-05-20,NO,Norway,11
2021-05-21,NO,Norway,3
2021-05-22,NO,Norway,12
2021-05-23,NO,Norway,8
2021-05-24,NO,Norway,10
2021-05-25,NO,Norway,10
2021-05-26,NO,Norway,10
2021-05-27,NO,Norway,6
2021-05-28,NO,Norway,9
2021-05-29,NO,Norway,2
2021-05-30,NO,Norway,4
2021-05-31,NO,Norway,9
2021-06-01,NO,Norway,9
2021-06-02,NO,Norway,5
2021-06-03,NO,Norway,3
2021-06-04,NO,Norway,11
2021-06-05,NO,Norway,4
2021-06-06,NO,Norway,9
2021-06-07,NO,Norway,4
2021-06-08,NO,Norway,5
2021-06-09,NO,Norway,5
2021-06-10,NO,Norway,1
2021-06-11,NO,Norway,9
2021-06-12,NO,Norway,1
2021-06-13,NO,Norway,4
2021-06-14,NO,Norway,5
2021-06-15,NO,Norway,3
2021-06-16,NO,Norway,3
2021-06-17,NO,Norway,2
2021-06-18,NO,Norway,4
2021-06-19,NO,Norway,3
2021-06-20,NO,Norway,2
2021-06-21,NO,Norway,3
2021-06-22,NO,Norway,4
2021-06-23,NO,Norway,6
2021-06-24,NO,Norway,2
2021-06-25,NO,Norway,3
2021-06-26,NO,Norway,2
2021-06-27,NO,Norway,0
2021-06-28,NO,Norway,2
2021-06-29,NO,Norway,2
2021-06-30,NO,Norway,2
2021-07-01,NO,Norway,3
2021-07-02,NO,Norway,2
2021-07-03,NO,Norway,0
2021-07-04,NO,Norway,4
2021-07-05,NO,Norway,3
2021-07-06,NO,Norway,3
2021-07-07,NO,Norway,1
2020-03-10,SI,Slovenia,0
2020-03-11,SI,Slovenia,2
2020-03-12,SI,Slovenia,4
2020-03-13,SI,Slovenia,9
2020-03-14,SI,Slovenia,8
2020-03-15,SI,Slovenia,4
2020-03-16,SI,Slovenia,1
2020-03-17,SI,Slovenia,11
2020-03-18,SI,Slovenia,9
2020-03-19,SI,Slovenia,7
2020-03-20,SI,Slovenia,3
2020-03-21,SI,Slovenia,8
2020-03-22,SI,Slovenia,2
2020-03-23,SI,Slovenia,8
2020-03-24,SI,Slovenia,14
2020-03-25,SI,Slovenia,10
2020-03-26,SI,Slovenia,7
2020-03-27,SI,Slovenia,23
2020-03-28,SI,Slovenia,7
2020-03-29,SI,Slovenia,8
2020-03-30,SI,Slovenia,11
2020-03-31,SI,Slovenia,3
2020-04-01,SI,Slovenia,7
2020-04-02,SI,Slovenia,6
2020-04-03,SI,Slovenia,10
2020-04-04,SI,Slovenia,6
2020-04-05,SI,Slovenia,9
2020-04-06,SI,Slovenia,8
2020-04-07,SI,Slovenia,13
2020-04-08,SI,Slovenia,9
2020-04-09,SI,Slovenia,6
2020-04-10,SI,Slovenia,8
2020-04-11,SI,Slovenia,6
2020-04-12,SI,Slovenia,6
2020-04-13,SI,Slovenia,3
2020-04-14,SI,Slovenia,9
2020-04-15,SI,Slovenia,7
2020-04-16,SI,Slovenia,12
2020-04-17,SI,Slovenia,6
2020-04-18,SI,Slovenia,7
2020-04-19,SI,Slovenia,1
2020-04-20,SI,Slovenia,0
2020-04-21,SI,Slovenia,3
2020-04-22,SI,Slovenia,5
2020-04-23,SI,Slovenia,4
2020-04-24,SI,Slovenia,3
2020-04-25,SI,Slovenia,4
2020-04-26,SI,Slovenia,5
2020-04-27,SI,Slovenia,1
2020-04-28,SI,Slovenia,2
2020-04-29,SI,Slovenia,7
2020-04-30,SI,Slovenia,1
2020-05-01,SI,Slovenia,1
2020-05-02,SI,Slovenia,3
2020-05-03,SI,Slovenia,3
2020-05-04,SI,Slovenia,2
2020-05-05,SI,Slovenia,2
2020-05-06,SI,Slovenia,1
2020-05-07,SI,Slovenia,0
2020-05-08,SI,Slovenia,1
2020-05-09,SI,Slovenia,1
2020-05-10,SI,Slovenia,0
2020-05-11,SI,Slovenia,1
2020-05-12,SI,Slovenia,1
2020-05-13,SI,Slovenia,0
2020-05-14,SI,Slovenia,1
2020-05-15,SI,Slovenia,0
2020-05-16,SI,Slovenia,0
2020-05-17,SI,Slovenia,1
2020-05-18,SI,Slovenia,0
2020-05-19,SI,Slovenia,0
2020-05-20,SI,Slovenia,0
2020-05-21,SI,Slovenia,0
2020-05-22,SI,Slovenia,0
2020-05-23,SI,Slovenia,0
2020-05-24,SI,Slovenia,0
2020-05-25,SI,Slovenia,0
2020-05-26,SI,Slovenia,0
2020-05-27,SI,Slovenia,1
2020-05-28,SI,Slovenia,0
2020-05-29,SI,Slovenia,0
2020-05-30,SI,Slovenia,0
2020-05-31,SI,Slovenia,0
2020-06-01,SI,Slovenia,0
2020-06-02,SI,Slovenia,0
2020-06-03,SI,Slovenia,0
2020-06-04,SI,Slovenia,0
2020-06-05,SI,Slovenia,1
2020-06-06,SI,Slovenia,0
2020-06-07,SI,Slovenia,0
2020-06-08,SI,Slovenia,0
2020-06-09,SI,Slovenia,1
2020-06-10,SI,Slovenia,0
2020-06-11,SI,Slovenia,0
2020-06-12,SI,Slovenia,0
2020-06-13,SI,Slovenia,0
2020-06-14,SI,Slovenia,0
2020-06-15,SI,Slovenia,1
2020-06-16,SI,Slovenia,0
2020-06-17,SI,Slovenia,0
2020-06-18,SI,Slovenia,0
2020-06-19,SI,Slovenia,2
2020-06-20,SI,Slovenia,0
2020-06-21,SI,Slovenia,0
2020-06-22,SI,Slovenia,0
2020-06-23,SI,Slovenia,0
2020-06-24,SI,Slovenia,2
2020-06-25,SI,Slovenia,0
2020-06-26,SI,Slovenia,1
2020-06-27,SI,Slovenia,0
2020-06-28,SI,Slovenia,0
2020-06-29,SI,Slovenia,1
2020-06-30,SI,Slovenia,0
2020-07-01,SI,Slovenia,0
2020-07-02,SI,Slovenia,1
2020-07-03,SI,Slovenia,1
2020-07-04,SI,Slovenia,0
2020-07-05,SI,Slovenia,1
2020-07-06,SI,Slovenia,5
2020-07-07,SI,Slovenia,2
2020-07-08,SI,Slovenia,5
2020-07-09,SI,Slovenia,2
2020-07-10,SI,Slovenia,1
2020-07-11,SI,Slovenia,0
2020-07-12,SI,Slovenia,0
2020-07-13,SI,Slovenia,1
2020-07-14,SI,Slovenia,3
2020-07-15,SI,Slovenia,0
2020-07-16,SI,Slovenia,2
2020-07-17,SI,Slovenia,2
2020-07-18,SI,Slovenia,2
2020-07-19,SI,Slovenia,1
2020-07-20,SI,Slovenia,1
2020-07-21,SI,Slovenia,6
2020-07-22,SI,Slovenia,2
2020-07-23,SI,Slovenia,3
2020-07-24,SI,Slovenia,2
2020-07-25,SI,Slovenia,1
2020-07-26,SI,Slovenia,4
2020-07-27,SI,Slovenia,0
2020-07-28,SI,Slovenia,0
2020-07-29,SI,Slovenia,4
2020-07-30,SI,Slovenia,1
2020-07-31,SI,Slovenia,3
2020-08-01,SI,Slovenia,0
2020-08-02,SI,Slovenia,1
2020-08-03,SI,Slovenia,0
2020-08-04,SI,Slovenia,4
2020-08-05,SI,Slovenia,2
2020-08-06,SI,Slovenia,3
2020-08-07,SI,Slovenia,1
2020-08-08,SI,Slovenia,0
2020-08-09,SI,Slovenia,3
2020-08-10,SI,Slovenia,2
2020-08-11,SI,Slovenia,1
2020-08-12,SI,Slovenia,1
2020-08-13,SI,Slovenia,1
2020-08-14,SI,Slovenia,3
2020-08-15,SI,Slovenia,2
2020-08-16,SI,Slovenia,2
2020-08-17,SI,Slovenia,2
2020-08-18,SI,Slovenia,0
2020-08-19,SI,Slovenia,1
2020-08-20,SI,Slovenia,3
2020-08-21,SI,Slovenia,2
2020-08-22,SI,Slovenia,2
2020-08-23,SI,Slovenia,1
2020-08-24,SI,Slovenia,1
2020-08-25,SI,Slovenia,1
2020-08-26,SI,Slovenia,4
2020-08-27,SI,Slovenia,3
2020-08-28,SI,Slovenia,3
2020-08-29,SI,Slovenia,2
2020-08-30,SI,Slovenia,1
2020-08-31,SI,Slovenia,1
2020-09-01,SI,Slovenia,3
2020-09-02,SI,Slovenia,3
2020-09-03,SI,Slovenia,3
2020-09-04,SI,Slovenia,2
2020-09-05,SI,Slovenia,3
2020-09-06,SI,Slovenia,2
2020-09-07,SI,Slovenia,5
2020-09-08,SI,Slovenia,5
2020-09-09,SI,Slovenia,2
2020-09-10,SI,Slovenia,1
2020-09-11,SI,Slovenia,1
2020-09-12,SI,Slovenia,9
2020-09-13,SI,Slovenia,7
2020-09-14,SI,Slovenia,8
2020-09-15,SI,Slovenia,9
2020-09-16,SI,Slovenia,12
2020-09-17,SI,Slovenia,3
2020-09-18,SI,Slovenia,10
2020-09-19,SI,Slovenia,7
2020-09-20,SI,Slovenia,5
2020-09-21,SI,Slovenia,5
2020-09-22,SI,Slovenia,9
2020-09-23,SI,Slovenia,8
2020-09-24,SI,Slovenia,9
2020-09-25,SI,Slovenia,7
2020-09-26,SI,Slovenia,15
2020-09-27,SI,Slovenia,19
2020-09-28,SI,Slovenia,10
2020-09-29,SI,Slovenia,10
2020-09-30,SI,Slovenia,12
2020-10-01,SI,Slovenia,18
2020-10-02,SI,Slovenia,10
2020-10-03,SI,Slovenia,17
2020-10-04,SI,Slovenia,8
2020-10-05,SI,Slovenia,14
2020-10-06,SI,Slovenia,17
2020-10-07,SI,Slovenia,22
2020-10-08,SI,Slovenia,25
2020-10-09,SI,Slovenia,20
2020-10-10,SI,Slovenia,19
2020-10-11,SI,Slovenia,15
2020-10-12,SI,Slovenia,19
2020-10-13,SI,Slovenia,30
2020-10-14,SI,Slovenia,49
2020-10-15,SI,Slovenia,33
2020-10-16,SI,Slovenia,31
2020-10-17,SI,Slovenia,44
2020-10-18,SI,Slovenia,29
2020-10-19,SI,Slovenia,36
2020-10-20,SI,Slovenia,51
2020-10-21,SI,Slovenia,60
2020-10-22,SI,Slovenia,60
2020-10-23,SI,Slovenia,69
2020-10-24,SI,Slovenia,103
2020-10-25,SI,Slovenia,89
2020-10-26,SI,Slovenia,51
2020-10-27,SI,Slovenia,85
2020-10-28,SI,Slovenia,110
2020-10-29,SI,Slovenia,103
2020-10-30,SI,Slovenia,101
2020-10-31,SI,Slovenia,158
2020-11-01,SI,Slovenia,94
2020-11-02,SI,Slovenia,115
2020-11-03,SI,Slovenia,131
2020-11-04,SI,Slovenia,140
2020-11-05,SI,Slovenia,124
2020-11-06,SI,Slovenia,160
2020-11-07,SI,Slovenia,135
2020-11-08,SI,Slovenia,102
2020-11-09,SI,Slovenia,89
2020-11-10,SI,Slovenia,148
2020-11-11,SI,Slovenia,151
2020-11-12,SI,Slovenia,142
2020-11-13,SI,Slovenia,98
2020-11-14,SI,Slovenia,155
2020-11-15,SI,Slovenia,105
2020-11-16,SI,Slovenia,65
2020-11-17,SI,Slovenia,127
2020-11-18,SI,Slovenia,156
2020-11-19,SI,Slovenia,82
2020-11-20,SI,Slovenia,110
2020-11-21,SI,Slovenia,115
2020-11-22,SI,Slovenia,82
2020-11-23,SI,Slovenia,104
2020-11-24,SI,Slovenia,126
2020-11-25,SI,Slovenia,143
2020-11-26,SI,Slovenia,127
2020-11-27,SI,Slovenia,160
2020-11-28,SI,Slovenia,88
2020-11-29,SI,Slovenia,112
2020-11-30,SI,Slovenia,92
2020-12-01,SI,Slovenia,126
2020-12-02,SI,Slovenia,120
2020-12-03,SI,Slovenia,107
2020-12-04,SI,Slovenia,123
2020-12-05,SI,Slovenia,142
2020-12-06,SI,Slovenia,112
2020-12-07,SI,Slovenia,82
2020-12-08,SI,Slovenia,136
2020-12-09,SI,Slovenia,106
2020-12-10,SI,Slovenia,110
2020-12-11,SI,Slovenia,157
2020-12-12,SI,Slovenia,157
2020-12-13,SI,Slovenia,106
2020-12-14,SI,Slovenia,80
2020-12-15,SI,Slovenia,115
2020-12-16,SI,Slovenia,117
2020-12-17,SI,Slovenia,123
2020-12-18,SI,Slovenia,105
2020-12-19,SI,Slovenia,104
2020-12-20,SI,Slovenia,84
2020-12-21,SI,Slovenia,98
2020-12-22,SI,Slovenia,134
2020-12-23,SI,Slovenia,111
2020-12-24,SI,Slovenia,99
2020-12-25,SI,Slovenia,91
2020-12-26,SI,Slovenia,80
2020-12-27,SI,Slovenia,76
2020-12-28,SI,Slovenia,99
2020-12-29,SI,Slovenia,135
2020-12-30,SI,Slovenia,123
2020-12-31,SI,Slovenia,124
2021-01-01,SI,Slovenia,91
2021-01-02,SI,Slovenia,62
2021-01-03,SI,Slovenia,114
2021-01-04,SI,Slovenia,103
2021-01-05,SI,Slovenia,112
2021-01-06,SI,Slovenia,114
2021-01-07,SI,Slovenia,95
2021-01-08,SI,Slovenia,105
2021-01-09,SI,Slovenia,108
2021-01-10,SI,Slovenia,107
2021-01-11,SI,Slovenia,74
2021-01-12,SI,Slovenia,131
2021-01-13,SI,Slovenia,144
2021-01-14,SI,Slovenia,121
2021-01-15,SI,Slovenia,108
2021-01-16,SI,Slovenia,103
2021-01-17,SI,Slovenia,67
2021-01-18,SI,Slovenia,70
2021-01-19,SI,Slovenia,112
2021-01-20,SI,Slovenia,128
2021-01-21,SI,Slovenia,100
2021-01-22,SI,Slovenia,97
2021-01-23,SI,Slovenia,103
2021-01-24,SI,Slovenia,86
2021-01-25,SI,Slovenia,73
2021-01-26,SI,Slovenia,100
2021-01-27,SI,Slovenia,88
2021-01-28,SI,Slovenia,76
2021-01-29,SI,Slovenia,79
2021-01-30,SI,Slovenia,99
2021-01-31,SI,Slovenia,64
2021-02-01,SI,Slovenia,57
2021-02-02,SI,Slovenia,75
2021-02-03,SI,Slovenia,83
2021-02-04,SI,Slovenia,68
2021-02-05,SI,Slovenia,88
2021-02-06,SI,Slovenia,76
2021-02-07,SI,Slovenia,51
2021-02-08,SI,Slovenia,52
2021-02-09,SI,Slovenia,58
2021-02-10,SI,Slovenia,56
2021-02-11,SI,Slovenia,50
2021-02-12,SI,Slovenia,49
2021-02-13,SI,Slovenia,59
2021-02-14,SI,Slovenia,46
2021-02-15,SI,Slovenia,42
2021-02-16,SI,Slovenia,36
2021-02-17,SI,Slovenia,42
2021-02-18,SI,Slovenia,43
2021-02-19,SI,Slovenia,51
2021-02-20,SI,Slovenia,40
2021-02-21,SI,Slovenia,25
2021-02-22,SI,Slovenia,39
2021-02-23,SI,Slovenia,53
2021-02-24,SI,Slovenia,44
2021-02-25,SI,Slovenia,57
2021-02-26,SI,Slovenia,39
2021-02-27,SI,Slovenia,46
2021-02-28,SI,Slovenia,39
2021-03-01,SI,Slovenia,41
2021-03-02,SI,Slovenia,58
2021-03-03,SI,Slovenia,53
2021-03-04,SI,Slovenia,41
2021-03-05,SI,Slovenia,47
2021-03-06,SI,Slovenia,45
2021-03-07,SI,Slovenia,32
2021-03-08,SI,Slovenia,37
2021-03-09,SI,Slovenia,49
2021-03-10,SI,Slovenia,38
2021-03-11,SI,Slovenia,32
2021-03-12,SI,Slovenia,34
2021-03-13,SI,Slovenia,48
2021-03-14,SI,Slovenia,30
2021-03-15,SI,Slovenia,34
2021-03-16,SI,Slovenia,50
2021-03-17,SI,Slovenia,48
2021-03-18,SI,Slovenia,43
2021-03-19,SI,Slovenia,62
2021-03-20,SI,Slovenia,50
2021-03-21,SI,Slovenia,39
2021-03-22,SI,Slovenia,43
2021-03-23,SI,Slovenia,72
2021-03-24,SI,Slovenia,54
2021-03-25,SI,Slovenia,60
2021-03-26,SI,Slovenia,41
2021-03-27,SI,Slovenia,62
2021-03-28,SI,Slovenia,38
2021-03-29,SI,Slovenia,50
2021-03-30,SI,Slovenia,66
2021-03-31,SI,Slovenia,58
2021-04-01,SI,Slovenia,59
2021-04-02,SI,Slovenia,59
2021-04-03,SI,Slovenia,71
2021-04-04,SI,Slovenia,35
2021-04-05,SI,Slovenia,52
2021-04-06,SI,Slovenia,47
2021-04-07,SI,Slovenia,71
2021-04-08,SI,Slovenia,79
2021-04-09,SI,Slovenia,76
2021-04-10,SI,Slovenia,66
2021-04-11,SI,Slovenia,60
2021-04-12,SI,Slovenia,46
2021-04-13,SI,Slovenia,63
2021-04-14,SI,Slovenia,72
2021-04-15,SI,Slovenia,64
2021-04-16,SI,Slovenia,70
2021-04-17,SI,Slovenia,66
2021-04-18,SI,Slovenia,49
2021-04-19,SI,Slovenia,42
2021-04-20,SI,Slovenia,71
2021-04-21,SI,Slovenia,48
2021-04-22,SI,Slovenia,59
2021-04-23,SI,Slovenia,79
2021-04-24,SI,Slovenia,57
2021-04-25,SI,Slovenia,49
2021-04-26,SI,Slovenia,40
2021-04-27,SI,Slovenia,71
2021-04-28,SI,Slovenia,26
2021-04-29,SI,Slovenia,81
2021-04-30,SI,Slovenia,42
2021-05-01,SI,Slovenia,73
2021-05-02,SI,Slovenia,32
2021-05-03,SI,Slovenia,28
2021-05-04,SI,Slovenia,54
2021-05-05,SI,Slovenia,45
2021-05-06,SI,Slovenia,45
2021-05-07,SI,Slovenia,42
2021-05-08,SI,Slovenia,36
2021-05-09,SI,Slovenia,31
2021-05-10,SI,Slovenia,34
2021-05-11,SI,Slovenia,30
2021-05-12,SI,Slovenia,45
2021-05-13,SI,Slovenia,36
2021-05-14,SI,Slovenia,34
2021-05-15,SI,Slovenia,42
2021-05-16,SI,Slovenia,14
2021-05-17,SI,Slovenia,10
2021-05-18,SI,Slovenia,37
2021-05-19,SI,Slovenia,32
2021-05-20,SI,Slovenia,24
2021-05-21,SI,Slovenia,21
2021-05-22,SI,Slovenia,26
2021-05-23,SI,Slovenia,11
2021-05-24,SI,Slovenia,20
2021-05-25,SI,Slovenia,20
2021-05-26,SI,Slovenia,14
2021-05-27,SI,Slovenia,15
2021-05-28,SI,Slovenia,18
2021-05-29,SI,Slovenia,18
2021-05-30,SI,Slovenia,17
2021-05-31,SI,Slovenia,10
2021-06-01,SI,Slovenia,12
2021-06-02,SI,Slovenia,15
2021-06-03,SI,Slovenia,21
2021-06-04,SI,Slovenia,13
2021-06-05,SI,Slovenia,13
2021-06-06,SI,Slovenia,14
2021-06-07,SI,Slovenia,15
2021-06-08,SI,Slovenia,19
2021-06-09,SI,Slovenia,12
2021-06-10,SI,Slovenia,7
2021-06-11,SI,Slovenia,15
2021-06-12,SI,Slovenia,10
2021-06-13,SI,Slovenia,6
2021-06-14,SI,Slovenia,3
2021-06-15,SI,Slovenia,11
2021-06-16,SI,Slovenia,8
2021-06-17,SI,Slovenia,6
2021-06-18,SI,Slovenia,7
2021-06-19,SI,Slovenia,8
2021-06-20,SI,Slovenia,7
2021-06-21,SI,Slovenia,7
2021-06-22,SI,Slovenia,4
2021-06-23,SI,Slovenia,2
2021-06-24,SI,Slovenia,2
2021-06-25,SI,Slovenia,5
2021-06-26,SI,Slovenia,5
2021-06-27,SI,Slovenia,2
2021-06-28,SI,Slovenia,5
2021-06-29,SI,Slovenia,4
2021-06-30,SI,Slovenia,2
2021-07-01,SI,Slovenia,4
2021-07-02,SI,Slovenia,2
2021-07-03,SI,Slovenia,6
2021-07-04,SI,Slovenia,2
2021-07-05,SI,Slovenia,1
2021-07-06,SI,Slovenia,4
2021-07-07,SI,Slovenia,4
2021-07-08,SI,Slovenia,3
2021-07-09,SI,Slovenia,2
2020-01-01,ES,Spain,8
2020-01-02,ES,Spain,66
2020-01-03,ES,Spain,11
2020-01-04,ES,Spain,11
2020-01-05,ES,Spain,11
2020-01-06,ES,Spain,4
2020-01-07,ES,Spain,6
2020-01-08,ES,Spain,4
2020-01-09,ES,Spain,8
2020-01-10,ES,Spain,10
2020-01-11,ES,Spain,6
2020-01-12,ES,Spain,6
2020-01-13,ES,Spain,8
2020-01-14,ES,Spain,11
2020-01-15,ES,Spain,11
2020-01-16,ES,Spain,7
2020-01-17,ES,Spain,5
2020-01-18,ES,Spain,6
2020-01-19,ES,Spain,5
2020-01-20,ES,Spain,11
2020-01-21,ES,Spain,13
2020-01-22,ES,Spain,7
2020-01-23,ES,Spain,8
2020-01-24,ES,Spain,14
2020-01-25,ES,Spain,3
2020-01-26,ES,Spain,3
2020-01-27,ES,Spain,7
2020-01-28,ES,Spain,8
2020-01-29,ES,Spain,16
2020-01-30,ES,Spain,13
2020-01-31,ES,Spain,15
2020-02-01,ES,Spain,8
2020-02-02,ES,Spain,15
2020-02-03,ES,Spain,18
2020-02-04,ES,Spain,13
2020-02-05,ES,Spain,9
2020-02-06,ES,Spain,17
2020-02-07,ES,Spain,19
2020-02-08,ES,Spain,6
2020-02-09,ES,Spain,7
2020-02-10,ES,Spain,16
2020-02-11,ES,Spain,21
2020-02-12,ES,Spain,19
2020-02-13,ES,Spain,19
2020-02-14,ES,Spain,16
2020-02-15,ES,Spain,12
2020-02-16,ES,Spain,13
2020-02-17,ES,Spain,27
2020-02-18,ES,Spain,28
2020-02-19,ES,Spain,38
2020-02-20,ES,Spain,40
2020-02-21,ES,Spain,40
2020-02-22,ES,Spain,28
2020-02-23,ES,Spain,23
2020-02-24,ES,Spain,46
2020-02-25,ES,Spain,46
2020-02-26,ES,Spain,60
2020-02-27,ES,Spain,60
2020-02-28,ES,Spain,63
2020-02-29,ES,Spain,49
2020-03-01,ES,Spain,71
2020-03-02,ES,Spain,136
2020-03-03,ES,Spain,158
2020-03-04,ES,Spain,169
2020-03-05,ES,Spain,239
2020-03-06,ES,Spain,259
2020-03-07,ES,Spain,290
2020-03-08,ES,Spain,330
2020-03-09,ES,Spain,558
2020-03-10,ES,Spain,689
2020-03-11,ES,Spain,882
2020-03-12,ES,Spain,1047
2020-03-13,ES,Spain,1138
2020-03-14,ES,Spain,1235
2020-03-15,ES,Spain,1366
2020-03-16,ES,Spain,2115
2020-03-17,ES,Spain,2422
2020-03-18,ES,Spain,3087
2020-03-19,ES,Spain,3347
2020-03-20,ES,Spain,3908
2020-03-21,ES,Spain,3491
2020-03-22,ES,Spain,3326
2020-03-23,ES,Spain,4932
2020-03-24,ES,Spain,5301
2020-03-25,ES,Spain,5190
2020-03-26,ES,Spain,5026
2020-03-27,ES,Spain,4799
2020-03-28,ES,Spain,3387
2020-03-29,ES,Spain,2651
2020-03-30,ES,Spain,3925
2020-03-31,ES,Spain,3339
2020-04-01,ES,Spain,3190
2020-04-02,ES,Spain,2838
2020-04-03,ES,Spain,2743
2020-04-04,ES,Spain,1948
2020-04-05,ES,Spain,1522
2020-04-06,ES,Spain,2253
2020-04-07,ES,Spain,2186
2020-04-08,ES,Spain,1971
2020-04-09,ES,Spain,1627
2020-04-10,ES,Spain,1450
2020-04-11,ES,Spain,1193
2020-04-12,ES,Spain,928
2020-04-13,ES,Spain,1174
2020-04-14,ES,Spain,1322
2020-04-15,ES,Spain,1036
2020-04-16,ES,Spain,1050
2020-04-17,ES,Spain,928
2020-04-18,ES,Spain,612
2020-04-19,ES,Spain,559
2020-04-20,ES,Spain,731
2020-04-21,ES,Spain,738
2020-04-22,ES,Spain,545
2020-04-23,ES,Spain,514
2020-04-24,ES,Spain,560
2020-04-25,ES,Spain,347
2020-04-26,ES,Spain,260
2020-04-27,ES,Spain,480
2020-04-28,ES,Spain,396
2020-04-29,ES,Spain,344
2020-04-30,ES,Spain,363
2020-05-01,ES,Spain,240
2020-05-02,ES,Spain,212
2020-05-03,ES,Spain,191
2020-05-04,ES,Spain,329
2020-05-05,ES,Spain,294
2020-05-06,ES,Spain,284
2020-05-07,ES,Spain,255
2020-05-08,ES,Spain,225
2020-05-09,ES,Spain,140
2020-05-10,ES,Spain,118
2020-05-11,ES,Spain,158
2020-05-12,ES,Spain,157
2020-05-13,ES,Spain,125
2020-05-14,ES,Spain,135
2020-05-15,ES,Spain,123
2020-05-16,ES,Spain,62
2020-05-17,ES,Spain,62
2020-05-18,ES,Spain,100
2020-05-19,ES,Spain,71
2020-05-20,ES,Spain,88
2020-05-21,ES,Spain,86
2020-05-22,ES,Spain,81
2020-05-23,ES,Spain,50
2020-05-24,ES,Spain,50
2020-05-25,ES,Spain,78
2020-05-26,ES,Spain,70
2020-05-27,ES,Spain,61
2020-05-28,ES,Spain,71
2020-05-29,ES,Spain,63
2020-05-30,ES,Spain,59
2020-05-31,ES,Spain,33
2020-06-01,ES,Spain,49
2020-06-02,ES,Spain,63
2020-06-03,ES,Spain,66
2020-06-04,ES,Spain,52
2020-06-05,ES,Spain,58
2020-06-06,ES,Spain,41
2020-06-07,ES,Spain,38
2020-06-08,ES,Spain,56
2020-06-09,ES,Spain,38
2020-06-10,ES,Spain,41
2020-06-11,ES,Spain,35
2020-06-12,ES,Spain,41
2020-06-13,ES,Spain,24
2020-06-14,ES,Spain,32
2020-06-15,ES,Spain,36
2020-06-16,ES,Spain,28
2020-06-17,ES,Spain,31
2020-06-18,ES,Spain,41
2020-06-19,ES,Spain,41
2020-06-20,ES,Spain,32
2020-06-21,ES,Spain,20
2020-06-22,ES,Spain,41
2020-06-23,ES,Spain,28
2020-06-24,ES,Spain,33
2020-06-25,ES,Spain,39
2020-06-26,ES,Spain,37
2020-06-27,ES,Spain,31
2020-06-28,ES,Spain,22
2020-06-29,ES,Spain,40
2020-06-30,ES,Spain,29
2020-07-01,ES,Spain,20
2020-07-02,ES,Spain,28
2020-07-03,ES,Spain,44
2020-07-04,ES,Spain,35
2020-07-05,ES,Spain,25
2020-07-06,ES,Spain,43
2020-07-07,ES,Spain,48
2020-07-08,ES,Spain,34
2020-07-09,ES,Spain,47
2020-07-10,ES,Spain,48
2020-07-11,ES,Spain,40
2020-07-12,ES,Spain,37
2020-07-13,ES,Spain,62
2020-07-14,ES,Spain,69
2020-07-15,ES,Spain,61
2020-07-16,ES,Spain,78
2020-07-17,ES,Spain,86
2020-07-18,ES,Spain,52
2020-07-19,ES,Spain,68
2020-07-20,ES,Spain,81
2020-07-21,ES,Spain,78
2020-07-22,ES,Spain,115
2020-07-23,ES,Spain,101
2020-07-24,ES,Spain,105
2020-07-25,ES,Spain,112
2020-07-26,ES,Spain,103
2020-07-27,ES,Spain,177
2020-07-28,ES,Spain,144
2020-07-29,ES,Spain,178
2020-07-30,ES,Spain,177
2020-07-31,ES,Spain,191
2020-08-01,ES,Spain,203
2020-08-02,ES,Spain,171
2020-08-03,ES,Spain,235
2020-08-04,ES,Spain,232
2020-08-05,ES,Spain,262
2020-08-06,ES,Spain,297
2020-08-07,ES,Spain,307
2020-08-08,ES,Spain,257
2020-08-09,ES,Spain,246
2020-08-10,ES,Spain,375
2020-08-11,ES,Spain,390
2020-08-12,ES,Spain,437
2020-08-13,ES,Spain,463
2020-08-14,ES,Spain,459
2020-08-15,ES,Spain,362
2020-08-16,ES,Spain,377
2020-08-17,ES,Spain,529
2020-08-18,ES,Spain,531
2020-08-19,ES,Spain,592
2020-08-20,ES,Spain,579
2020-08-21,ES,Spain,594
2020-08-22,ES,Spain,501
2020-08-23,ES,Spain,517
