epi_week,epi_year,date,location,location_name,cum_death,inc_death,cum_case,inc_case
2,2020,2020-01-11,GM,Germany,0.0,0,0.0,0
3,2020,2020-01-18,GM,Germany,0.0,0,0.0,0
4,2020,2020-01-25,GM,Germany,0.0,0,0.0,0
5,2020,2020-02-01,GM,Germany,0.0,0,7.0,7
6,2020,2020-02-08,GM,Germany,0.0,0,0.0,-7
7,2020,2020-02-15,GM,Germany,0.0,0,2.0,2
7,2020,2020-02-15,GM02,Free State of Bavaria,0.0,0,2.0,2
8,2020,2020-02-22,GM,Germany,0.0,0,2.0,0
8,2020,2020-02-22,GM02,Free State of Bavaria,0.0,0,2.0,0
9,2020,2020-02-29,GM,Germany,0.0,0,52.0,50
9,2020,2020-02-29,GM02,Free State of Bavaria,0.0,0,3.0,1
10,2020,2020-03-07,GM,Germany,0.0,0,781.0,729
10,2020,2020-03-07,GM01,Baden-Württemberg State,0.0,0,167.0,154
10,2020,2020-03-07,GM02,Free State of Bavaria,0.0,0,120.0,117
10,2020,2020-03-07,GM03,Free Hanseatic City of Bremen,0.0,0,3.0,3
10,2020,2020-03-07,GM04,Free Hanseatic City of Hamburg,0.0,0,12.0,12
10,2020,2020-03-07,GM05,Hesse State,0.0,0,15.0,12
10,2020,2020-03-07,GM06,Lower Saxony State,0.0,0,18.0,18
10,2020,2020-03-07,GM07,North Rhine-Westphalia State,0.0,0,373.0,343
10,2020,2020-03-07,GM08,Rhineland-Palatinate State,0.0,0,12.0,11
10,2020,2020-03-07,GM09,Saarland State,0.0,0,3.0,3
10,2020,2020-03-07,GM10,Schleswig-Holstein State,0.0,0,8.0,7
10,2020,2020-03-07,GM11,Brandenburg State,0.0,0,2.0,2
10,2020,2020-03-07,GM12,Mecklenburg-Western Pomerania State,0.0,0,4.0,4
10,2020,2020-03-07,GM13,Free State of Saxony,0.0,0,4.0,4
10,2020,2020-03-07,GM15,Free State of Thüringia,0.0,0,2.0,2
10,2020,2020-03-07,GM16,Berlin State,0.0,0,27.0,27
11,2020,2020-03-14,GM,Germany,8.0,8,3776.0,2995
11,2020,2020-03-14,GM01,Baden-Württemberg State,2.0,2,562.0,395
11,2020,2020-03-14,GM02,Free State of Bavaria,1.0,1,665.0,545
11,2020,2020-03-14,GM03,Free Hanseatic City of Bremen,0.0,0,47.0,44
11,2020,2020-03-14,GM04,Free Hanseatic City of Hamburg,0.0,0,159.0,147
11,2020,2020-03-14,GM05,Hesse State,0.0,0,197.0,182
11,2020,2020-03-14,GM06,Lower Saxony State,0.0,0,250.0,232
11,2020,2020-03-14,GM07,North Rhine-Westphalia State,5.0,5,1152.0,779
11,2020,2020-03-14,GM08,Rhineland-Palatinate State,0.0,0,122.0,110
11,2020,2020-03-14,GM09,Saarland State,0.0,0,41.0,38
11,2020,2020-03-14,GM10,Schleswig-Holstein State,0.0,0,60.0,52
11,2020,2020-03-14,GM11,Brandenburg State,0.0,0,53.0,51
11,2020,2020-03-14,GM12,Mecklenburg-Western Pomerania State,0.0,0,42.0,38
11,2020,2020-03-14,GM13,Free State of Saxony,0.0,0,92.0,88
11,2020,2020-03-14,GM14,Sachsen-Anhalt State,0.0,0,44.0,44
11,2020,2020-03-14,GM15,Free State of Thüringia,0.0,0,45.0,43
11,2020,2020-03-14,GM16,Berlin State,0.0,0,214.0,187
12,2020,2020-03-21,GM,Germany,47.0,39,16625.0,12849
12,2020,2020-03-21,GM01,Baden-Württemberg State,16.0,14,3628.0,3066
12,2020,2020-03-21,GM02,Free State of Bavaria,19.0,18,2942.0,2277
12,2020,2020-03-21,GM03,Free Hanseatic City of Bremen,0.0,0,137.0,90
12,2020,2020-03-21,GM04,Free Hanseatic City of Hamburg,0.0,0,602.0,443
12,2020,2020-03-21,GM05,Hesse State,2.0,2,1072.0,875
12,2020,2020-03-21,GM06,Lower Saxony State,0.0,0,1085.0,835
12,2020,2020-03-21,GM07,North Rhine-Westphalia State,6.0,1,3538.0,2386
12,2020,2020-03-21,GM08,Rhineland-Palatinate State,1.0,1,938.0,816
12,2020,2020-03-21,GM09,Saarland State,0.0,0,201.0,160
12,2020,2020-03-21,GM10,Schleswig-Holstein State,1.0,1,306.0,246
12,2020,2020-03-21,GM11,Brandenburg State,0.0,0,246.0,193
12,2020,2020-03-21,GM12,Mecklenburg-Western Pomerania State,0.0,0,167.0,125
12,2020,2020-03-21,GM13,Free State of Saxony,0.0,0,564.0,472
12,2020,2020-03-21,GM14,Sachsen-Anhalt State,1.0,1,205.0,161
12,2020,2020-03-21,GM15,Free State of Thüringia,0.0,0,188.0,143
12,2020,2020-03-21,GM16,Berlin State,1.0,1,862.0,648
13,2020,2020-03-28,GM,Germany,325.0,278,48507.0,31882
13,2020,2020-03-28,GM01,Baden-Württemberg State,101.0,85,9675.0,6047
13,2020,2020-03-28,GM02,Free State of Bavaria,77.0,58,11130.0,8188
13,2020,2020-03-28,GM03,Free Hanseatic City of Bremen,2.0,2,252.0,115
13,2020,2020-03-28,GM04,Free Hanseatic City of Hamburg,2.0,2,1824.0,1222
13,2020,2020-03-28,GM05,Hesse State,9.0,7,2593.0,1521
13,2020,2020-03-28,GM06,Lower Saxony State,12.0,12,3209.0,2124
13,2020,2020-03-28,GM07,North Rhine-Westphalia State,80.0,74,10601.0,7063
13,2020,2020-03-28,GM08,Rhineland-Palatinate State,11.0,10,2210.0,1272
13,2020,2020-03-28,GM09,Saarland State,2.0,2,553.0,352
13,2020,2020-03-28,GM10,Schleswig-Holstein State,4.0,3,909.0,603
13,2020,2020-03-28,GM11,Brandenburg State,1.0,1,628.0,382
13,2020,2020-03-28,GM12,Mecklenburg-Western Pomerania State,0.0,0,308.0,141
13,2020,2020-03-28,GM13,Free State of Saxony,9.0,9,1426.0,862
