location,location_name,epi_year,epi_week,date,inc_case,inc_death,inc_hosp
DE,Germany,2021,14,2021-04-10,123423,1392,NA
DK,Denmark,2021,14,2021-04-10,4383,11,208
EE,Estonia,2021,14,2021-04-10,4799,89,396
ES,Spain,2021,14,2021-04-10,46547,630,NA
FI,Finland,2021,14,2021-04-10,2613,22,NA
FR,France,2021,14,2021-04-10,196477,2081,13958
GB,United Kingdom,2021,14,2021-04-10,10954,254,1500
GR,Greece,2021,14,2021-04-10,20304,531,NA
HR,Croatia,2021,14,2021-04-10,12249,244,1460
HU,Hungary,2021,14,2021-04-10,34455,1707,NA
IE,Ireland,2021,14,2021-04-10,2948,68,79
IS,Iceland,2021,14,2021-04-10,33,0,0
IT,Italy,2021,14,2021-04-10,103830,3219,9708
LI,Liechtenstein,2021,14,2021-04-10,63,0,NA
LT,Lithuania,2021,14,2021-04-10,6430,69,NA
LU,Luxembourg,2021,14,2021-04-10,1362,13,NA
LV,Latvia,2021,14,2021-04-10,3373,63,437
MT,Malta,2021,14,2021-04-10,359,5,27
NL,Netherlands,2021,14,2021-04-10,47123,148,1663
NO,Norway,2021,14,2021-04-10,4872,11,204
PL,Poland,2021,14,2021-04-10,137314,3439,573
PT,Portugal,2021,14,2021-04-10,3786,35,56
RO,Romania,2021,14,2021-04-10,32641,1033,NA
SE,Sweden,2021,14,2021-04-10,44210,123,NA
SI,Slovenia,2021,14,2021-04-10,6530,44,426
SK,Slovakia,2021,14,2021-04-10,5851,539,NA
AT,Austria,2021,15,2021-04-17,16592,208,NA
BE,Belgium,2021,15,2021-04-17,24513,290,1644
BG,Bulgaria,2021,15,2021-04-17,14432,787,NA
CH,Switzerland,2021,15,2021-04-17,14856,49,30
CY,Cyprus,2021,15,2021-04-17,4032,16,198
CZ,Czechia,2021,15,2021-04-17,22369,662,7483
DE,Germany,2021,15,2021-04-17,144853,1569,NA
DK,Denmark,2021,15,2021-04-17,4630,13,180
EE,Estonia,2021,15,2021-04-17,3275,62,291
ES,Spain,2021,15,2021-04-17,59771,653,NA
FI,Finland,2021,15,2021-04-17,1926,19,NA
FR,France,2021,15,2021-04-17,317923,2005,13627
GB,United Kingdom,2021,15,2021-04-17,17893,180,1203
GR,Greece,2021,15,2021-04-17,19681,564,NA
HR,Croatia,2021,15,2021-04-17,15326,254,1605
HU,Hungary,2021,15,2021-04-17,32934,1768,NA
IE,Ireland,2021,15,2021-04-17,2595,52,90
IS,Iceland,2021,15,2021-04-17,28,0,1
IT,Italy,2021,15,2021-04-17,103366,2753,7955
LI,Liechtenstein,2021,15,2021-04-17,68,0,NA
LT,Lithuania,2021,15,2021-04-17,7521,80,NA
LU,Luxembourg,2021,15,2021-04-17,1279,22,NA
LV,Latvia,2021,15,2021-04-17,3757,62,444
MT,Malta,2021,15,2021-04-17,379,7,27
NL,Netherlands,2021,15,2021-04-17,52881,150,1573
NO,Norway,2021,15,2021-04-17,4170,24,172
PL,Poland,2021,15,2021-04-17,122976,3649,531
PT,Portugal,2021,15,2021-04-17,3632,32,59
RO,Romania,2021,15,2021-04-17,24174,1066,NA
SE,Sweden,2021,15,2021-04-17,42737,167,NA
SI,Slovenia,2021,15,2021-04-17,5643,41,441
SK,Slovakia,2021,15,2021-04-17,4863,556,NA
AT,Austria,2021,16,2021-04-24,15607,200,NA
BE,Belgium,2021,16,2021-04-24,25041,272,1639
BG,Bulgaria,2021,16,2021-04-24,11137,721,NA
CH,Switzerland,2021,16,2021-04-24,14110,54,29
CY,Cyprus,2021,16,2021-04-24,6060,13,247
CZ,Czechia,2021,16,2021-04-24,17727,524,5869
DE,Germany,2021,16,2021-04-24,136988,1639,NA
DK,Denmark,2021,16,2021-04-24,5279,22,200
EE,Estonia,2021,16,2021-04-24,2989,55,255
ES,Spain,2021,16,2021-04-24,61334,610,NA
FI,Finland,2021,16,2021-04-24,1974,16,NA
FR,France,2021,16,2021-04-24,210197,2099,12854
GB,United Kingdom,2021,16,2021-04-24,17232,157,1027
GR,Greece,2021,16,2021-04-24,18286,553,NA
HR,Croatia,2021,16,2021-04-24,15147,292,1739
HU,Hungary,2021,16,2021-04-24,20388,1441,NA
IE,Ireland,2021,16,2021-04-24,2966,37,99
IS,Iceland,2021,16,2021-04-24,104,0,5
IT,Italy,2021,16,2021-04-24,92074,2345,7190
LI,Liechtenstein,2021,16,2021-04-24,65,0,NA
LT,Lithuania,2021,16,2021-04-24,7693,90,NA
LU,Luxembourg,2021,16,2021-04-24,1261,5,NA
LV,Latvia,2021,16,2021-04-24,3958,53,492
MT,Malta,2021,16,2021-04-24,222,3,12
NL,Netherlands,2021,16,2021-04-24,57796,134,1768
NO,Norway,2021,16,2021-04-24,3246,28,140
PL,Poland,2021,16,2021-04-24,75758,3397,419
PT,Portugal,2021,16,2021-04-24,3404,17,48
RO,Romania,2021,16,2021-04-24,17683,1195,NA
SE,Sweden,2021,16,2021-04-24,38205,135,NA
SI,Slovenia,2021,16,2021-04-24,5020,50,406
SK,Slovakia,2021,16,2021-04-24,4140,415,NA
AT,Austria,2021,17,2021-05-01,13531,163,NA
BE,Belgium,2021,17,2021-05-01,21393,268,1351
BG,Bulgaria,2021,17,2021-05-01,7746,585,NA
CH,Switzerland,2021,17,2021-05-01,13465,70,32
CY,Cyprus,2021,17,2021-05-01,5335,15,232
CZ,Czechia,2021,17,2021-05-01,14864,396,4585
DE,Germany,2021,17,2021-05-01,132607,1597,NA
DK,Denmark,2021,17,2021-05-01,5035,15,172
EE,Estonia,2021,17,2021-05-01,2450,29,209
ES,Spain,2021,17,2021-05-01,55460,625,NA
FI,Finland,2021,17,2021-05-01,1489,11,NA
FR,France,2021,17,2021-05-01,165210,1961,11032
GB,United Kingdom,2021,17,2021-05-01,15360,107,845
GR,Greece,2021,17,2021-05-01,14692,503,NA
HR,Croatia,2021,17,2021-05-01,12857,315,1579
HU,Hungary,2021,17,2021-05-01,14109,1281,NA
IE,Ireland,2021,17,2021-05-01,3233,34,76
IS,Iceland,2021,17,2021-05-01,82,0,4
IT,Italy,2021,17,2021-05-01,86100,2012,6114
LI,Liechtenstein,2021,17,2021-05-01,66,0,NA
LT,Lithuania,2021,17,2021-05-01,8133,96,NA
LU,Luxembourg,2021,17,2021-05-01,1198,6,NA
LV,Latvia,2021,17,2021-05-01,4415,38,469
MT,Malta,2021,17,2021-05-01,158,3,20
NL,Netherlands,2021,17,2021-05-01,48983,131,1767
NO,Norway,2021,17,2021-05-01,2869,20,80
PL,Poland,2021,17,2021-05-01,46985,2702,338
PT,Portugal,2021,17,2021-05-01,2983,17,39
RO,Romania,2021,17,2021-05-01,11850,927,NA
SE,Sweden,2021,17,2021-05-01,35261,125,NA
SI,Slovenia,2021,17,2021-05-01,4696,55,382
SK,Slovakia,2021,17,2021-05-01,3244,274,NA
AT,Austria,2021,18,2021-05-08,9565,141,NA
BE,Belgium,2021,18,2021-05-08,20917,253,1141
BG,Bulgaria,2021,18,2021-05-08,5115,458,NA
CH,Switzerland,2021,18,2021-05-08,10639,47,9
CY,Cyprus,2021,18,2021-05-08,2857,20,190
CZ,Czechia,2021,18,2021-05-08,11403,331,3583
DE,Germany,2021,18,2021-05-08,106987,1582,NA
DK,Denmark,2021,18,2021-05-08,6137,8,162
EE,Estonia,2021,18,2021-05-08,2451,29,189
ES,Spain,2021,18,2021-05-08,43331,576,NA
FI,Finland,2021,18,2021-05-08,1465,8,NA
FR,France,2021,18,2021-05-08,120870,1523,8478
GB,United Kingdom,2021,18,2021-05-08,14560,79,782
GR,Greece,2021,18,2021-05-08,14155,525,NA
HR,Croatia,2021,18,2021-05-08,9600,294,1266
HU,Hungary,2021,18,2021-05-08,9265,803,NA
IE,Ireland,2021,18,2021-05-08,2866,13,81
IS,Iceland,2021,18,2021-05-08,34,0,2
IT,Italy,2021,18,2021-05-08,67304,1661,4911
LI,Liechtenstein,2021,18,2021-05-08,29,1,NA
LT,Lithuania,2021,18,2021-05-08,8251,87,NA
LU,Luxembourg,2021,18,2021-05-08,948,5,NA
LV,Latvia,2021,18,2021-05-08,3961,69,467
MT,Malta,2021,18,2021-05-08,131,2,6
NL,Netherlands,2021,18,2021-05-08,51362,150,1472
NO,Norway,2021,18,2021-05-08,2875,11,60
PL,Poland,2021,18,2021-05-08,30579,1942,251
PT,Portugal,2021,18,2021-05-08,2311,15,38
RO,Romania,2021,18,2021-05-08,8682,709,NA
SE,Sweden,2021,18,2021-05-08,34188,125,NA
SI,Slovenia,2021,18,2021-05-08,4484,28,283
SK,Slovakia,2021,18,2021-05-08,2675,258,NA
AT,Austria,2021,19,2021-05-15,6374,96,NA
BE,Belgium,2021,19,2021-05-15,15720,175,1021
BG,Bulgaria,2021,19,2021-05-15,4080,348,NA
CH,Switzerland,2021,19,2021-05-15,8897,27,17
CY,Cyprus,2021,19,2021-05-15,1976,14,114
CZ,Czechia,2021,19,2021-05-15,7903,239,2624
DE,Germany,2021,19,2021-05-15,64985,1311,NA
DK,Denmark,2021,19,2021-05-15,7357,5,213
EE,Estonia,2021,19,2021-05-15,2021,25,140
ES,Spain,2021,19,2021-05-15,37391,547,NA
FI,Finland,2021,19,2021-05-15,1317,9,NA
FR,France,2021,19,2021-05-15,93546,1234,5787
GB,United Kingdom,2021,19,2021-05-15,15761,72,704
GR,Greece,2021,19,2021-05-15,15254,387,NA
HR,Croatia,2021,19,2021-05-15,6081,263,1041
HU,Hungary,2021,19,2021-05-15,6865,610,NA
IE,Ireland,2021,19,2021-05-15,3028,22,NA
IS,Iceland,2021,19,2021-05-15,31,0,1
IT,Italy,2021,19,2021-05-15,50453,1369,3599
LI,Liechtenstein,2021,19,2021-05-15,17,0,NA
LT,Lithuania,2021,19,2021-05-15,7818,64,NA
LU,Luxembourg,2021,19,2021-05-15,769,5,NA
LV,Latvia,2021,19,2021-05-15,4266,49,468
MT,Malta,2021,19,2021-05-15,40,0,4
NL,Netherlands,2021,19,2021-05-15,40259,117,1262
NO,Norway,2021,19,2021-05-15,2918,7,72
PL,Poland,2021,19,2021-05-15,22715,1743,195
PT,Portugal,2021,19,2021-05-15,2590,15,47
RO,Romania,2021,19,2021-05-15,6080,582,NA
SE,Sweden,2021,19,2021-05-15,29334,102,NA
SI,Slovenia,2021,19,2021-05-15,3221,34,252
SK,Slovakia,2021,19,2021-05-15,2025,213,NA
AT,Austria,2021,20,2021-05-22,4452,71,NA
BE,Belgium,2021,20,2021-05-22,17057,137,847
BG,Bulgaria,2021,20,2021-05-22,2524,237,NA
CH,Switzerland,2021,20,2021-05-22,7843,42,15
CY,Cyprus,2021,20,2021-05-22,1003,6,76
CZ,Czechia,2021,20,2021-05-22,5320,126,1786
DE,Germany,2021,20,2021-05-22,57147,1285,NA
DK,Denmark,2021,20,2021-05-22,7120,5,169
EE,Estonia,2021,20,2021-05-22,1567,20,144
ES,Spain,2021,20,2021-05-22,31654,281,NA
FI,Finland,2021,20,2021-05-22,1527,1,NA
FR,France,2021,20,2021-05-22,-272773,968,4797
GB,United Kingdom,2021,20,2021-05-22,11595,41,847
GR,Greece,2021,20,2021-05-22,13098,369,NA
HR,Croatia,2021,20,2021-05-22,3825,196,658
HU,Hungary,2021,20,2021-05-22,4243,361,NA
IE,Ireland,2021,20,2021-05-22,3032,0,85
IS,Iceland,2021,20,2021-05-22,18,0,0
IT,Italy,2021,20,2021-05-22,34816,1090,2487
LI,Liechtenstein,2021,20,2021-05-22,14,0,NA
LT,Lithuania,2021,20,2021-05-22,5652,85,NA
LU,Luxembourg,2021,20,2021-05-22,623,4,NA
LV,Latvia,2021,20,2021-05-22,3115,66,367
MT,Malta,2021,20,2021-05-22,21,0,2
NL,Netherlands,2021,20,2021-05-22,29082,101,977
NO,Norway,2021,20,2021-05-22,2911,7,63
PL,Poland,2021,20,2021-05-22,12635,1273,150
PT,Portugal,2021,20,2021-05-22,2963,11,43
RO,Romania,2021,20,2021-05-22,3902,400,NA
SE,Sweden,2021,20,2021-05-22,21215,91,NA
SI,Slovenia,2021,20,2021-05-22,2517,29,164
SK,Slovakia,2021,20,2021-05-22,1299,83,NA
AT,Austria,2021,21,2021-05-29,3331,51,NA
BE,Belgium,2021,21,2021-05-29,12635,98,630
BG,Bulgaria,2021,21,2021-05-29,1656,170,NA
CH,Switzerland,2021,21,2021-05-29,5670,29,16
CY,Cyprus,2021,21,2021-05-29,562,8,40
CZ,Czechia,2021,21,2021-05-29,3377,89,1147
DE,Germany,2021,21,2021-05-29,31653,1028,NA
DK,Denmark,2021,21,2021-05-29,6775,9,162
EE,Estonia,2021,21,2021-05-29,935,10,72
ES,Spain,2021,21,2021-05-29,32205,285,NA
FI,Finland,2021,21,2021-05-29,839,16,NA
FR,France,2021,21,2021-05-29,61415,802,3423
GB,United Kingdom,2021,21,2021-05-29,20499,59,889
GR,Greece,2021,21,2021-05-29,11466,290,NA
HR,Croatia,2021,21,2021-05-29,2220,119,481
HU,Hungary,2021,21,2021-05-29,2360,234,NA
IE,Ireland,2021,21,2021-05-29,2943,0,69
IS,Iceland,2021,21,2021-05-29,21,1,1
IT,Italy,2021,21,2021-05-29,24865,849,1744
LI,Liechtenstein,2021,21,2021-05-29,11,0,NA
LT,Lithuania,2021,21,2021-05-29,3490,72,NA
LU,Luxembourg,2021,21,2021-05-29,285,4,NA
LV,Latvia,2021,21,2021-05-29,2206,47,274
MT,Malta,2021,21,2021-05-29,30,2,2
NL,Netherlands,2021,21,2021-05-29,21889,78,614
NO,Norway,2021,21,2021-05-29,2692,2,54
PL,Poland,2021,21,2021-05-29,6825,800,90
PT,Portugal,2021,21,2021-05-29,3402,6,45
RO,Romania,2021,21,2021-05-29,2190,362,NA
SE,Sweden,2021,21,2021-05-29,10132,85,NA
SI,Slovenia,2021,21,2021-05-29,1962,23,116
SK,Slovakia,2021,21,2021-05-29,721,47,NA
AT,Austria,2021,22,2021-06-05,2231,44,NA
BE,Belgium,2021,22,2021-06-05,10111,98,523
BG,Bulgaria,2021,22,2021-06-05,1205,156,NA
CH,Switzerland,2021,22,2021-06-05,4269,18,8
CY,Cyprus,2021,22,2021-06-05,447,3,25
CZ,Czechia,2021,22,2021-06-05,2428,56,698
DE,Germany,2021,22,2021-06-05,22262,815,NA
DK,Denmark,2021,22,2021-06-05,6202,2,154
EE,Estonia,2021,22,2021-06-05,644,12,52
ES,Spain,2021,22,2021-06-05,29323,291,NA
FI,Finland,2021,22,2021-06-05,914,11,NA
FR,France,2021,22,2021-06-05,47597,592,2948
GB,United Kingdom,2021,22,2021-06-05,30724,61,938
GR,Greece,2021,22,2021-06-05,8394,229,NA
HR,Croatia,2021,22,2021-06-05,1453,78,293
HU,Hungary,2021,22,2021-06-05,1839,133,NA
IE,Ireland,2021,22,2021-06-05,2879,0,63
IS,Iceland,2021,22,2021-06-05,21,0,0
IT,Italy,2021,22,2021-06-05,17098,470,1323
LI,Liechtenstein,2021,22,2021-06-05,13,0,NA
LT,Lithuania,2021,22,2021-06-05,2390,57,NA
LU,Luxembourg,2021,22,2021-06-05,352,4,NA
LV,Latvia,2021,22,2021-06-05,1759,37,212
MT,Malta,2021,22,2021-06-05,39,0,1
NL,Netherlands,2021,22,2021-06-05,16821,60,444
NO,Norway,2021,22,2021-06-05,2034,2,45
PL,Poland,2021,22,2021-06-05,3453,457,46
PT,Portugal,2021,22,2021-06-05,3821,9,36
RO,Romania,2021,22,2021-06-05,1316,478,NA
SE,Sweden,2021,22,2021-06-05,9589,72,NA
SI,Slovenia,2021,22,2021-06-05,1725,15,101
SK,Slovakia,2021,22,2021-06-05,900,62,NA
AT,Austria,2021,23,2021-06-12,1949,16,NA
BE,Belgium,2021,23,2021-06-12,5891,62,366
BG,Bulgaria,2021,23,2021-06-12,868,85,NA
CH,Switzerland,2021,23,2021-06-12,2759,20,4
CY,Cyprus,2021,23,2021-06-12,406,9,NA
CZ,Czechia,2021,23,2021-06-12,1659,67,388
DE,Germany,2021,23,2021-06-12,15361,613,NA
DK,Denmark,2021,23,2021-06-12,3923,7,111
EE,Estonia,2021,23,2021-06-12,405,4,38
ES,Spain,2021,23,2021-06-12,35619,305,NA
FI,Finland,2021,23,2021-06-12,616,5,NA
FR,France,2021,23,2021-06-12,27654,377,2141
GB,United Kingdom,2021,23,2021-06-12,46825,60,1338
GR,Greece,2021,23,2021-06-12,5847,152,NA
HR,Croatia,2021,23,2021-06-12,1096,52,205
HU,Hungary,2021,23,2021-06-12,919,62,NA
IE,Ireland,2021,23,2021-06-12,2304,0,48
IS,Iceland,2021,23,2021-06-12,19,0,0
IT,Italy,2021,23,2021-06-12,13329,504,994
LI,Liechtenstein,2021,23,2021-06-12,6,1,NA
LT,Lithuania,2021,23,2021-06-12,1367,33,NA
LU,Luxembourg,2021,23,2021-06-12,224,0,NA
LV,Latvia,2021,23,2021-06-12,1263,44,187
MT,Malta,2021,23,2021-06-12,13,0,0
NL,Netherlands,2021,23,2021-06-12,10183,34,276
NO,Norway,2021,23,2021-06-12,1297,4,34
PL,Poland,2021,23,2021-06-12,2419,423,50
PT,Portugal,2021,23,2021-06-12,4706,13,53
RO,Romania,2021,23,2021-06-12,915,1079,NA
SE,Sweden,2021,23,2021-06-12,5394,51,NA
SI,Slovenia,2021,23,2021-06-12,1134,14,92
SK,Slovakia,2021,23,2021-06-12,644,41,NA
AT,Austria,2021,24,2021-06-19,1058,27,NA
BE,Belgium,2021,24,2021-06-19,3319,51,232
BG,Bulgaria,2021,24,2021-06-19,711,91,NA
CH,Switzerland,2021,24,2021-06-19,1576,14,1
CY,Cyprus,2021,24,2021-06-19,405,2,32
CZ,Czechia,2021,24,2021-06-19,939,54,230
DE,Germany,2021,24,2021-06-19,7302,549,NA
DK,Denmark,2021,24,2021-06-19,1904,5,73
EE,Estonia,2021,24,2021-06-19,308,1,40
ES,Spain,2021,24,2021-06-19,23842,151,NA
FI,Finland,2021,24,2021-06-19,495,3,NA
FR,France,2021,24,2021-06-19,15577,327,1432
GB,United Kingdom,2021,24,2021-06-19,62474,74,1588
GR,Greece,2021,24,2021-06-19,3459,129,NA
HR,Croatia,2021,24,2021-06-19,611,37,158
HU,Hungary,2021,24,2021-06-19,638,46,NA
IE,Ireland,2021,24,2021-06-19,2155,38,48
IS,Iceland,2021,24,2021-06-19,11,0,0
IT,Italy,2021,24,2021-06-19,8613,277,652
LI,Liechtenstein,2021,24,2021-06-19,3,0,NA
LT,Lithuania,2021,24,2021-06-19,705,29,NA
LU,Luxembourg,2021,24,2021-06-19,110,0,NA
LV,Latvia,2021,24,2021-06-19,796,42,135
MT,Malta,2021,24,2021-06-19,7,1,0
NL,Netherlands,2021,24,2021-06-19,6579,17,182
NO,Norway,2021,24,2021-06-19,1239,1,24
PL,Poland,2021,24,2021-06-19,1391,261,35
PT,Portugal,2021,24,2021-06-19,7369,17,83
RO,Romania,2021,24,2021-06-19,546,504,NA
SE,Sweden,2021,24,2021-06-19,1180,0,NA
SI,Slovenia,2021,24,2021-06-19,604,11,49
SK,Slovakia,2021,24,2021-06-19,264,42,NA
AT,Austria,2021,25,2021-06-26,747,20,NA
BE,Belgium,2021,25,2021-06-26,3392,28,177
BG,Bulgaria,2021,25,2021-06-26,510,38,NA
CH,Switzerland,2021,25,2021-06-26,880,9,4
CY,Cyprus,2021,25,2021-06-26,823,0,28
CZ,Czechia,2021,25,2021-06-26,860,18,122
DE,Germany,2021,25,2021-06-26,4556,371,NA
DK,Denmark,2021,25,2021-06-26,1306,1,56
EE,Estonia,2021,25,2021-06-26,160,2,28
ES,Spain,2021,25,2021-06-26,25021,127,NA
FI,Finland,2021,25,2021-06-26,720,2,NA
FR,France,2021,25,2021-06-26,10765,214,984
GB,United Kingdom,2021,25,2021-06-26,96843,119,1788
GR,Greece,2021,25,2021-06-26,2575,112,NA
HR,Croatia,2021,25,2021-06-26,492,28,107
HU,Hungary,2021,25,2021-06-26,482,30,NA
IE,Ireland,2021,25,2021-06-26,2276,10,42
IS,Iceland,2021,25,2021-06-26,10,0,1
IT,Italy,2021,25,2021-06-26,5194,205,514
LI,Liechtenstein,2021,25,2021-06-26,4,0,NA
LT,Lithuania,2021,25,2021-06-26,327,15,NA
LU,Luxembourg,2021,25,2021-06-26,84,0,NA
LV,Latvia,2021,25,2021-06-26,433,10,91
MT,Malta,2021,25,2021-06-26,18,0,0
NL,Netherlands,2021,25,2021-06-26,4491,14,101
NO,Norway,2021,25,2021-06-26,1266,2,22
PL,Poland,2021,25,2021-06-26,935,151,NA
PT,Portugal,2021,25,2021-06-26,8942,21,107
RO,Romania,2021,25,2021-06-26,381,869,NA
SE,Sweden,2021,25,2021-06-26,4260,45,NA
SI,Slovenia,2021,25,2021-06-26,265,7,32
SK,Slovakia,2021,25,2021-06-26,283,27,NA
AT,Austria,2021,26,2021-07-03,470,10,NA
BE,Belgium,2021,26,2021-07-03,4032,25,105
BG,Bulgaria,2021,26,2021-07-03,519,57,NA
CH,Switzerland,2021,26,2021-07-03,827,2,3
CY,Cyprus,2021,26,2021-07-03,2905,0,65
CZ,Czechia,2021,26,2021-07-03,975,14,91
DE,Germany,2021,26,2021-07-03,3906,279,NA
DK,Denmark,2021,26,2021-07-03,2156,6,40
EE,Estonia,2021,26,2021-07-03,220,0,13
ES,Spain,2021,26,2021-07-03,51405,132,NA
FI,Finland,2021,26,2021-07-03,1383,4,NA
FR,France,2021,26,2021-07-03,13336,186,816
GB,United Kingdom,2021,26,2021-07-03,161805,118,2714
GR,Greece,2021,26,2021-07-03,4677,85,NA
HR,Croatia,2021,26,2021-07-03,574,18,78
HU,Hungary,2021,26,2021-07-03,287,12,NA
IE,Ireland,2021,26,2021-07-03,2824,11,54
IS,Iceland,2021,26,2021-07-03,17,0,1
IT,Italy,2021,26,2021-07-03,5222,179,452
LI,Liechtenstein,2021,26,2021-07-03,13,0,NA
LT,Lithuania,2021,26,2021-07-03,208,10,NA
LU,Luxembourg,2021,26,2021-07-03,431,0,NA
LV,Latvia,2021,26,2021-07-03,431,23,50
MT,Malta,2021,26,2021-07-03,34,0,5
NL,Netherlands,2021,26,2021-07-03,5118,16,50
NO,Norway,2021,26,2021-07-03,1370,2,11
PL,Poland,2021,26,2021-07-03,646,109,10
PT,Portugal,2021,26,2021-07-03,13996,29,86
RO,Romania,2021,26,2021-07-03,334,748,NA
SE,Sweden,2021,26,2021-07-03,1984,12,NA
SI,Slovenia,2021,26,2021-07-03,192,0,25
SK,Slovakia,2021,26,2021-07-03,165,8,NA
AT,Austria,2021,27,2021-07-10,791,14,NA
BE,Belgium,2021,27,2021-07-10,7192,13,122
BG,Bulgaria,2021,27,2021-07-10,412,56,NA
CH,Switzerland,2021,27,2021-07-10,1609,1,4
CY,Cyprus,2021,27,2021-07-10,5601,6,123
CZ,Czechia,2021,27,2021-07-10,1386,21,60
DE,Germany,2021,27,2021-07-10,5105,199,NA
DK,Denmark,2021,27,2021-07-10,3689,2,37
EE,Estonia,2021,27,2021-07-10,299,1,21
ES,Spain,2021,27,2021-07-10,103324,92,NA
FI,Finland,2021,27,2021-07-10,1572,3,NA
FR,France,2021,27,2021-07-10,22628,149,815
GB,United Kingdom,2021,27,2021-07-10,210277,192,3969
GR,Greece,2021,27,2021-07-10,11998,56,NA
HR,Croatia,2021,27,2021-07-10,587,12,89
HU,Hungary,2021,27,2021-07-10,240,12,NA
IE,Ireland,2021,27,2021-07-10,3572,6,58
IS,Iceland,2021,27,2021-07-10,21,0,0
IT,Italy,2021,27,2021-07-10,7374,131,525
LI,Liechtenstein,2021,27,2021-07-10,11,0,NA
LT,Lithuania,2021,27,2021-07-10,304,9,NA
LU,Luxembourg,2021,27,2021-07-10,979,1,NA
LV,Latvia,2021,27,2021-07-10,263,10,49
MT,Malta,2021,27,2021-07-10,320,0,9
NL,Netherlands,2021,27,2021-07-10,31229,9,82
NO,Norway,2021,27,2021-07-10,1239,2,24
PL,Poland,2021,27,2021-07-10,540,76,NA
PT,Portugal,2021,27,2021-07-10,18604,36,117
RO,Romania,2021,27,2021-07-10,292,291,NA
SE,Sweden,2021,27,2021-07-10,1660,12,NA
SI,Slovenia,2021,27,2021-07-10,425,4,19
SK,Slovakia,2021,27,2021-07-10,197,6,NA
AT,Austria,2021,28,2021-07-17,1959,5,NA
BE,Belgium,2021,28,2021-07-17,9713,11,161
BG,Bulgaria,2021,28,2021-07-17,484,29,NA
CH,Switzerland,2021,28,2021-07-17,3033,4,4
CY,Cyprus,2021,28,2021-07-17,6947,4,192
CZ,Czechia,2021,28,2021-07-17,1641,5,59
DE,Germany,2021,28,2021-07-17,8089,130,NA
DK,Denmark,2021,28,2021-07-17,6845,3,70
EE,Estonia,2021,28,2021-07-17,347,1,15
ES,Spain,2021,28,2021-07-17,163030,93,NA
FI,Finland,2021,28,2021-07-17,2032,3,NA
FR,France,2021,28,2021-07-17,44321,123,1198
GB,United Kingdom,2021,28,2021-07-17,296447,284,5219
GR,Greece,2021,28,2021-07-17,18409,53,NA
HR,Croatia,2021,28,2021-07-17,720,9,76
HU,Hungary,2021,28,2021-07-17,288,11,NA
IE,Ireland,2021,28,2021-07-17,6015,12,109
IS,Iceland,2021,28,2021-07-17,43,0,1
IT,Italy,2021,28,2021-07-17,14447,96,748
LI,Liechtenstein,2021,28,2021-07-17,12,0,NA
LT,Lithuania,2021,28,2021-07-17,495,6,NA
LU,Luxembourg,2021,28,2021-07-17,749,1,NA
LV,Latvia,2021,28,2021-07-17,263,7,42
MT,Malta,2021,28,2021-07-17,1315,0,15
NL,Netherlands,2021,28,2021-07-17,69315,10,228
NO,Norway,2021,28,2021-07-17,1130,0,12
PL,Poland,2021,28,2021-07-17,600,53,23
PT,Portugal,2021,28,2021-07-17,21773,51,122
RO,Romania,2021,28,2021-07-17,378,36,NA
SE,Sweden,2021,28,2021-07-17,1747,3,NA
SI,Slovenia,2021,28,2021-07-17,331,2,7
SK,Slovakia,2021,28,2021-07-17,141,5,NA
AT,Austria,2021,29,2021-07-24,2526,3,NA
BE,Belgium,2021,29,2021-07-24,10052,11,194
BG,Bulgaria,2021,29,2021-07-24,699,24,NA
CH,Switzerland,2021,29,2021-07-24,4692,3,2
CY,Cyprus,2021,29,2021-07-24,6792,14,234
CZ,Czechia,2021,29,2021-07-24,1517,21,79
DE,Germany,2021,29,2021-07-24,10616,162,NA
DK,Denmark,2021,29,2021-07-24,5417,0,73
EE,Estonia,2021,29,2021-07-24,561,0,21
ES,Spain,2021,29,2021-07-24,180207,125,NA
FI,Finland,2021,29,2021-07-24,2636,1,NA
FR,France,2021,29,2021-07-24,119095,125,1826
GB,United Kingdom,2021,29,2021-07-24,282920,447,6327
GR,Greece,2021,29,2021-07-24,18612,50,NA
HR,Croatia,2021,29,2021-07-24,1008,9,90
HU,Hungary,2021,29,2021-07-24,376,5,NA
IE,Ireland,2021,29,2021-07-24,8539,8,137
IS,Iceland,2021,29,2021-07-24,430,0,4
IT,Italy,2021,29,2021-07-24,28341,78,1280
LI,Liechtenstein,2021,29,2021-07-24,15,0,NA
LT,Lithuania,2021,29,2021-07-24,1112,6,NA
LU,Luxembourg,2021,29,2021-07-24,653,1,NA
LV,Latvia,2021,29,2021-07-24,299,7,25
MT,Malta,2021,29,2021-07-24,1266,1,11
NL,Netherlands,2021,29,2021-07-24,50502,21,517
NO,Norway,2021,29,2021-07-24,1401,3,23
PL,Poland,2021,29,2021-07-24,711,29,14
PT,Portugal,2021,29,2021-07-24,23010,85,157
RO,Romania,2021,29,2021-07-24,595,15,NA
SE,Sweden,2021,29,2021-07-24,2512,5,NA
SI,Slovenia,2021,29,2021-07-24,450,2,16
SK,Slovakia,2021,29,2021-07-24,225,10,NA
AT,Austria,2021,30,2021-07-31,3118,6,NA
BE,Belgium,2021,30,2021-07-31,11250,21,240
BG,Bulgaria,2021,30,2021-07-31,1425,20,NA
